query_id,pident,true_label,pred_label_embedding,embedding_correct,blast_correct
gb|CCQ22388.1|ARO:3000421|norB,26.174000,antibiotic efflux,antibiotic target alteration,0,1
gb|AAL19304.1|ARO:3000791|mdsC,24.752000,antibiotic efflux,antibiotic inactivation,0,0
gb|ABS43901.1|ARO:3000783|cmeA,28.529000,antibiotic efflux,reduced permeability to antibiotic,0,1
gb|AAC77293.1|ARO:3001214|mdtM,22.115000,antibiotic efflux,antibiotic inactivation,0,1
gb|AAF67494.2|ARO:3002522|novA,26.667000,antibiotic efflux,antibiotic target alteration,0,1
gb|CAJ77857.1|ARO:3000778|adeG,32.927000,antibiotic efflux,antibiotic inactivation,0,1
gb|CAL34518.1|ARO:3000526|cmeR,31.325000,antibiotic efflux,antibiotic inactivation,0,1
gb|BAB35162.1|ARO:3000676|H-NS,36.667000,antibiotic efflux,antibiotic inactivation,0,0
gb|AAB58161.1|ARO:3003010|ceoB,29.592000,antibiotic efflux,antibiotic target alteration,0,0
gb|AAA22277.1|ARO:3003007|bmr,22.078000,antibiotic efflux,antibiotic target alteration,0,1
gb|AAC60781.1|ARO:3003048|rosA,31.915000,antibiotic efflux,antibiotic target replacement,0,0
gb|AAL75563.1|ARO:3000168|tet(D),33.846000,antibiotic efflux,antibiotic inactivation,0,0
gb|ACJ63262.1|ARO:3003107|mef(B),29.167000,antibiotic efflux,antibiotic target replacement,0,0
gb|AEZ36150.1|ARO:3000448|QepA1,30.047000,antibiotic efflux,antibiotic target alteration,0,1
gb|AAL14439.1|ARO:3000774|adeA,43.202000,antibiotic efflux,antibiotic inactivation,0,1
gb|AAC75137.1|ARO:3000794|mdtC,39.583000,antibiotic efflux,antibiotic target alteration,0,0
gb|AAC75429.1|ARO:3000833|evgS,24.906000,antibiotic efflux,antibiotic target alteration,0,0
gb|AAC75731.1|ARO:3000516|emrR,37.838000,antibiotic efflux,antibiotic inactivation,0,0
gb|AAF42063.1|ARO:3000810|mtrC,95.874000,antibiotic efflux,antibiotic efflux,1,1
gb|AAG03380.1|ARO:3002703|cmx,27.479000,antibiotic efflux,antibiotic target replacement,0,0
gb|BAD89844.2|ARO:3000753|abeM,37.500000,antibiotic efflux,antibiotic target alteration,0,0
gb|AAL19305.1|ARO:3000790|mdsB,34.783000,antibiotic efflux,antibiotic target alteration,0,0
gb|ATC67679.1|ARO:3000838|arlR,38.813000,antibiotic efflux,antibiotic inactivation,0,1
gb|BAA16344.1|ARO:3000491|acrD,26.316000,antibiotic efflux,antibiotic target alteration,0,0
gb|AAK52606.1|ARO:3002696|cmlA6,27.473000,antibiotic efflux,antibiotic target replacement,0,0
gb|BAE78084.1|ARO:3003548|mdtN,25.200000,antibiotic efflux,antibiotic inactivation,0,1
gb|AAB28795.1|ARO:3000178|tet(K),25.258000,antibiotic efflux,antibiotic inactivation,0,1
gb|AFK80333.1|ARO:3001313|facT,30.645000,antibiotic efflux,antibiotic target alteration,0,1
gb|ACJ41739.1|ARO:3000780|adeI,43.590000,antibiotic efflux,antibiotic inactivation,0,1
gb|AAG07593.1|ARO:3000807|MexH,25.680000,antibiotic efflux,antibiotic target alteration,0,1
gb|AAC76298.1|ARO:3000502|AcrF,31.250000,antibiotic efflux,antibiotic target alteration,0,0
gb|AAC76297.1|ARO:3000499|AcrE,45.299000,antibiotic efflux,antibiotic inactivation,0,1
gb|AAD51344.1|ARO:3003051|smeA,41.641000,antibiotic efflux,antibiotic target alteration,0,1
gb|CAH35803.1|ARO:3002982|amrA,37.228000,antibiotic efflux,antibiotic target alteration,0,1
gb|AAD51348.1|ARO:3003066|smeR,38.288000,antibiotic efflux,antibiotic target replacement,0,1
gb|AAS68233.1|ARO:3000391|norA,24.545000,antibiotic efflux,antibiotic target replacement,0,0
gb|AAD44693.1|ARO:3000816|mtrA,26.596000,antibiotic efflux,antibiotic inactivation,0,1
gb|AAP93922.1|ARO:3000569|tet(41),32.710000,antibiotic efflux,antibiotic target alteration,0,0
gb|AYV52072.1|ARO:3002882|lmrD,28.111000,antibiotic efflux,antibiotic target alteration,0,1
gb|BAM10414.1|ARO:3003039|OprA,27.381000,antibiotic efflux,antibiotic target alteration,0,0
gb|AAX14803.1|ARO:3000782|adeK,42.308000,antibiotic efflux,antibiotic inactivation,0,0
gb|AFK13828.1|ARO:3000823|ramA,50.000000,antibiotic efflux,antibiotic target replacement,0,1
gb|AAV85981.1|ARO:3000533|macA,26.415000,antibiotic efflux,antibiotic target alteration,0,1
gb|AAB58160.1|ARO:3003009|ceoA,37.107000,antibiotic efflux,antibiotic inactivation,0,1
gb|CAA03986.1|ARO:3000343|tap,68.382000,antibiotic efflux,antibiotic target alteration,0,0
gb|AAC45805.1|ARO:3002702|cmrA,29.226000,antibiotic efflux,antibiotic target alteration,0,0
gb|BAA16547.1|ARO:3000027|emrA,22.330000,antibiotic efflux,antibiotic inactivation,0,1
gb|ACS83748.1|ARO:3000573|tet(43),33.795000,antibiotic efflux,antibiotic target alteration,0,1
gb|BAA34300.1|ARO:3003033|mexY,31.148000,antibiotic efflux,antibiotic target alteration,0,0
gb|AML99881.1|ARO:3001327|MdtK,26.250000,antibiotic efflux,antibiotic target replacement,0,0
gb|CAB13166.1|ARO:3003063|ykkC,29.032000,antibiotic efflux,reduced permeability to antibiotic,0,1
gb|AAC75733.1|ARO:3000074|emrB,27.807000,antibiotic efflux,antibiotic target alteration,0,1
gb|AGV28567.1|ARO:3000559|adeN,30.631000,antibiotic efflux,antibiotic target replacement,0,1
gb|BAE77781.1|ARO:3000795|mdtE,39.193000,antibiotic efflux,antibiotic inactivation,0,1
gb|BAA15221.2|ARO:3000263|marA,41.837000,antibiotic efflux,antibiotic inactivation,0,1
gb|AAF42062.1|ARO:3000811|mtrD,30.000000,antibiotic efflux,antibiotic target alteration,0,0
gb|AAA74437.1|ARO:3000378|MexB,30.000000,antibiotic efflux,antibiotic target alteration,0,0
gb|AAD09860.1|ARO:3000561|tet(30),47.619000,antibiotic efflux,antibiotic target replacement,0,0
gb|AAV80464.1|ARO:3000565|tet(38),19.231000,antibiotic efflux,antibiotic target alteration,0,0
gb|AAN06707.1|ARO:3000165|tet(A),34.375000,antibiotic efflux,antibiotic target alteration,0,0
gb|AAD25063.1|ARO:3000183|tet(Z),31.818000,antibiotic efflux,antibiotic target alteration,0,0
gb|AAD51345.1|ARO:3003052|smeB,29.032000,antibiotic efflux,antibiotic target alteration,0,0
gb|AAC36944.1|ARO:3003006|blt,20.339000,antibiotic efflux,antibiotic target alteration,0,1
gb|BAE78083.1|ARO:3003549|mdtO,41.667000,antibiotic efflux,antibiotic target alteration,0,1
gb|BAA07072.1|ARO:3002812|pp-flo,42.308000,antibiotic efflux,antibiotic inactivation,0,0
gb|AAK76137.1|ARO:3000024|patA,24.034000,antibiotic efflux,antibiotic target alteration,0,1
gb|AAK76136.1|ARO:3000025|patB,27.230000,antibiotic efflux,antibiotic target alteration,0,1
gb|AAC43969.1|ARO:3003037|opcM,27.869000,antibiotic efflux,antibiotic target alteration,0,0
gb|AAK99679.1|ARO:3000822|pmrA,23.129000,antibiotic efflux,antibiotic target replacement,0,1
gb|CAD12227.2|ARO:3000478|tet(33),30.682000,antibiotic efflux,antibiotic target alteration,0,0
gb|AAK37619.1|ARO:3000481|tet(35),28.571000,antibiotic efflux,antibiotic target alteration,0,0
gb|AAR96051.1|ARO:3002894|otr(C),17.040000,antibiotic efflux,antibiotic target replacement,0,1
gb|AAG03546.1|ARO:3003679|TriA,25.625000,antibiotic efflux,antibiotic inactivation,0,1
gb|AAG03547.1|ARO:3003680|TriB,24.260000,antibiotic efflux,antibiotic inactivation,0,1
gb|AAG03548.1|ARO:3003681|TriC,40.625000,antibiotic efflux,antibiotic target alteration,0,0
gb|AAG08359.1|ARO:3003682|OpmH,26.897000,antibiotic efflux,antibiotic inactivation,0,0
gb|BAE06007.1|ARO:3003698|mexP,27.299000,antibiotic efflux,antibiotic target alteration,0,1
gb|BAE06008.1|ARO:3003699|mexQ,36.364000,antibiotic efflux,antibiotic target alteration,0,0
gb|AAG07065.1|ARO:3003692|MexJ,25.532000,antibiotic efflux,antibiotic target alteration,0,1
gb|AAG07064.1|ARO:3003693|MexK,35.484000,antibiotic efflux,antibiotic target alteration,0,0
gb|AAG07762.1|ARO:3003030|MexV,27.299000,antibiotic efflux,antibiotic target replacement,0,1
gb|AAG07763.1|ARO:3003031|MexW,29.630000,antibiotic efflux,antibiotic target alteration,0,0
gb|BAE06009.1|ARO:3003700|opmE,33.333000,antibiotic efflux,antibiotic target alteration,0,0
gb|BAE06005.1|ARO:3003704|mexM,33.875000,antibiotic efflux,antibiotic inactivation,0,1
gb|BAE06006.1|ARO:3003705|mexN,25.490000,antibiotic efflux,antibiotic target alteration,0,0
gb|AAA26793.1|ARO:3003748|oleC,25.806000,antibiotic efflux,antibiotic inactivation,0,1
gb|ABW91179.1|ARO:3004665|cmlA8,26.374000,antibiotic efflux,antibiotic target replacement,0,0
gb|ANK04027.1|ARO:3003838|gadW,27.381000,antibiotic efflux,antibiotic inactivation,0,1
gb|CAE00499.1|ARO:3003835|cdeA,23.188000,antibiotic efflux,antibiotic target replacement,0,0
gb|AAC73788.1|ARO:3003841|kdpE,36.161000,antibiotic efflux,antibiotic inactivation,0,1
gb|NP_862226.1|ARO:3004639|Cstr_tetA,32.967000,antibiotic efflux,antibiotic target alteration,0,1
gb|AAP43109.1|ARO:3003922|oqxA,32.845000,antibiotic efflux,antibiotic target alteration,0,1
gb|AAP43110.2|ARO:3003923|oqxB,29.762000,antibiotic efflux,antibiotic target alteration,0,0
gb|XP_753111.1|ARO:3003942|abcA,26.291000,antibiotic efflux,antibiotic target alteration,0,1
gb|WP_104671188.1|ARO:3003948|efrA,28.696000,antibiotic efflux,antibiotic target alteration,0,1
gb|CDO61516.1|ARO:3003949|efrB,30.208000,antibiotic efflux,antibiotic target alteration,0,1
gb|AAC74000.1|ARO:3003950|msbA,27.434000,antibiotic efflux,antibiotic target alteration,0,1
gb|ADO96486.1|ARO:3003953|hmrM,36.667000,antibiotic efflux,antibiotic target replacement,0,0
gb|BAG75524.1|ARO:3003954|efmA,36.709000,antibiotic efflux,antibiotic target replacement,0,0
gb|CCP45647.1|ARO:3003955|efpA,29.782000,antibiotic efflux,antibiotic inactivation,0,1
gb|AAF40763.1|ARO:3003961|farA,26.818000,antibiotic efflux,antibiotic target alteration,0,1
gb|AAF40764.1|ARO:3003962|farB,30.547000,antibiotic efflux,antibiotic target alteration,0,1
gb|AAD08227.1|ARO:3003964|hp1181,28.000000,antibiotic efflux,antibiotic target alteration,0,1
gb|ABF33001.1|ARO:3003969|lmrP,30.435000,antibiotic efflux,antibiotic inactivation,0,0
gb|AAC43550.1|ARO:3003967|lfrA,28.155000,antibiotic efflux,antibiotic target alteration,0,1
gb|AAF74725.1|ARO:3004659|Mef(En2),22.310000,antibiotic efflux,antibiotic target replacement,0,0
gb|BAA14147.1|ARO:3004667|Saur_norA,25.000000,antibiotic efflux,reduced permeability to antibiotic,0,0
gb|ADI87853.1|ARO:3004666|pexA,26.923000,antibiotic efflux,antibiotic inactivation,0,1
gb|APB03219.1|ARO:3003986|TaeA,23.921000,antibiotic efflux,antibiotic target alteration,0,0
gb|AAG05916.1|ARO:3004073|MuxA,33.143000,antibiotic efflux,antibiotic target alteration,0,1
gb|APB03214.1|ARO:3003980|tetA(58),22.172000,antibiotic efflux,antibiotic inactivation,0,1
gb|SIP52035.1|ARO:3004054|Paer_CpxR,37.615000,antibiotic efflux,antibiotic inactivation,0,1
gb|ANZ79241.1|ARO:3004036|tetB(60),25.238000,antibiotic efflux,antibiotic target alteration,0,1
gb|AET10444.1|ARO:3004032|tetA(46),26.794000,antibiotic efflux,antibiotic target alteration,0,1
gb|AET10445.1|ARO:3004033|tetB(46),25.238000,antibiotic efflux,antibiotic target alteration,0,1
gb|ANZ79240.1|ARO:3004035|tetA(60),27.397000,antibiotic efflux,antibiotic target alteration,0,1
gb|AAG16656.1|ARO:3002705|floR,42.308000,antibiotic efflux,antibiotic inactivation,0,0
gb|AAG05913.1|ARO:3004072|OpmB,24.107000,antibiotic efflux,antibiotic inactivation,0,0
gb|ALH22601.1|ARO:3000620|adeL,25.325000,antibiotic efflux,antibiotic target replacement,0,0
gb|AAG08375.1|ARO:3004038|Paer_emrE,37.500000,antibiotic efflux,antibiotic target replacement,0,0
gb|CAA77936.1|ARO:3004039|Ecol_emrE,48.000000,antibiotic efflux,antibiotic target replacement,0,1
gb|CAC41008.1|ARO:3004041|Kpne_acrA,42.249000,antibiotic efflux,antibiotic inactivation,0,1
gb|ABG77965.1|ARO:3004042|Eclo_acrA,45.732000,antibiotic efflux,antibiotic target replacement,0,1
gb|AAC73565.1|ARO:3004043|Ecol_acrA,45.455000,antibiotic efflux,antibiotic inactivation,0,1
gb|ALV80601.1|ARO:3003801|bcr-1,26.866000,antibiotic efflux,antibiotic target alteration,0,0
gb|AAG07106.1|ARO:3004056|ArmR,44.444000,antibiotic efflux,antibiotic inactivation,0,0
gb|AAA22851.1|ARO:3000179|tet(L),26.000000,antibiotic efflux,antibiotic target alteration,0,1
gb|AEX49906.1|ARO:3003583|basS,26.957000,antibiotic efflux,antibiotic inactivation,0,0
gb|AAG05882.1|ARO:3000804|MexF,43.243000,antibiotic efflux,antibiotic target alteration,0,0
gb|AAG03816.1|ARO:3000379|OprM,35.714000,antibiotic efflux,antibiotic inactivation,0,1
gb|AAG05915.1|ARO:3004074|MuxB,31.746000,antibiotic efflux,antibiotic target alteration,0,0
gb|AAG05914.1|ARO:3004075|MuxC,30.120000,antibiotic efflux,antibiotic target alteration,0,0
gb|AAG04750.1|ARO:3004077|PmpM,47.368000,antibiotic efflux,antibiotic target alteration,0,0
gb|CAH14032.1|ARO:3004099|LpeA,23.853000,antibiotic efflux,antibiotic target replacement,0,1
gb|CAH14033.1|ARO:3004100|LpeB,50.000000,antibiotic efflux,antibiotic target alteration,0,0
gb|ACF70723.1|ARO:3004103|QepA2,30.047000,antibiotic efflux,antibiotic target replacement,0,1
gb|AAG05661.1|ARO:3004107|Paer_soxR,61.871000,antibiotic efflux,antibiotic target replacement,0,1
gb|EGP45230.2|ARO:3004142|OprZ,48.485000,antibiotic efflux,antibiotic inactivation,0,0
gb|EGP45232.2|ARO:3004143|AxyX,40.000000,antibiotic efflux,antibiotic target replacement,0,1
gb|EGP45231.1|ARO:3004144|AxyY,31.944000,antibiotic efflux,antibiotic target alteration,0,0
gb|AFH35853.1|ARO:3001328|Ecol_mdfA,40.476000,antibiotic efflux,antibiotic inactivation,0,1
gb|CAD31707.1|ARO:3002691|Sent_cmlA,27.473000,antibiotic efflux,antibiotic target replacement,0,0
gb|AQX36338.1|ARO:3004379|QepA4,30.211000,antibiotic efflux,antibiotic target alteration,0,1
gb|AMP42492.1|ARO:3004441|tet(59),31.250000,antibiotic efflux,antibiotic inactivation,0,0
gb|ABO11759.2|ARO:3004573|Abau_AbaF,28.070000,antibiotic efflux,antibiotic target alteration,0,1
gb|ACJ41547.2|ARO:3004574|Abau_AbaQ,21.725000,antibiotic efflux,antibiotic target alteration,0,0
gb|ACQ82816.1|ARO:3004577|Abau_AmvA,25.420000,antibiotic efflux,antibiotic target alteration,0,1
gb|BAH63251.1|ARO:3004580|Kpne_KpnE,25.000000,antibiotic efflux,antibiotic inactivation,0,0
gb|BAH63252.1|ARO:3004583|Kpne_KpnF,50.000000,antibiotic efflux,antibiotic inactivation,0,0
gb|EHL92831.1|ARO:3004588|Kpne_KpnG,24.272000,antibiotic efflux,antibiotic inactivation,0,1
gb|EOU56998.1|ARO:3004597|Kpne_KpnH,27.807000,antibiotic efflux,antibiotic target alteration,0,1
gb|AJO67548.1|ARO:3005006|tet(57),29.688000,antibiotic efflux,antibiotic target replacement,0,0
gb|AEH26330.1|ARO:3005009|qacE,28.261000,antibiotic efflux,antibiotic inactivation,0,0
gb|AAC44316.1|ARO:3005010|qacEdelta1,30.435000,antibiotic efflux,antibiotic inactivation,0,0
gb|TKW44661.1|ARO:3005040|YajC,36.364000,antibiotic efflux,antibiotic target replacement,0,0
gb|ABZ01840.1|ARO:3005043|cmlA9,42.308000,antibiotic efflux,antibiotic inactivation,0,0
gb|CCN31428.1|ARO:3005049|CrcB,39.286000,antibiotic efflux,antibiotic target replacement,0,0
gb|AIA35096.1|ARO:3005059|LptD,29.167000,antibiotic efflux,antibiotic target alteration,0,0
gb|AAG06465.1|ARO:3005063|cprR,36.486000,antibiotic efflux,antibiotic inactivation,0,1
gb|AAG06466.1|ARO:3005064|cprS,28.856000,antibiotic efflux,antibiotic target replacement,0,1
gb|AAG05187.1|ARO:3005067|ParS,27.273000,antibiotic efflux,antibiotic target replacement,0,0
gb|AAG05188.1|ARO:3005068|ParR,36.818000,antibiotic efflux,antibiotic target protection,0,1
gb|AAC16242.1|ARO:3005069|rsmA,40.741000,antibiotic efflux,antibiotic inactivation,0,0
gb|QHW12307.1|ARO:3005089|mef(D),23.913000,antibiotic efflux,antibiotic target replacement,0,0
gb|ADZ12700.1|ARO:3005090|RanB,26.531000,antibiotic efflux,antibiotic target replacement,0,0
gb|ADZ12699.1|ARO:3005091|RanA,32.051000,antibiotic efflux,reduced permeability to antibiotic,0,1
gb|CAA76544.1|ARO:3003836|qacH,32.258000,antibiotic efflux,antibiotic target replacement,0,1
gb|AAZ42322.1|ARO:3005098|qacL,64.286000,antibiotic efflux,antibiotic target replacement,0,0
gb|AAW38464.1|ARO:3004572|Saur_LmrS,24.483000,antibiotic efflux,antibiotic inactivation,0,1
gb|AGP27106.1|ARO:3007010|norC,22.857000,antibiotic efflux,antibiotic target alteration,0,1
gb|WP_002289367.1|ARO:3007011|mdeA,30.288000,antibiotic efflux,antibiotic target alteration,0,1
gb|WP_042355600.1|ARO:3007012|sepA,44.000000,antibiotic efflux,antibiotic target replacement,0,0
gb|BAB43261.1|ARO:3007013|sdrM,26.115000,antibiotic efflux,antibiotic inactivation,0,1
gb|AEV23046.1|ARO:3007019|fexB,31.293000,antibiotic efflux,antibiotic target alteration,0,1
gb|ACN32294.1|ARO:3000237|TolC,32.692000,antibiotic efflux,antibiotic target alteration,0,0
gb|AAG07592.1|ARO:3000806|MexG,55.556000,antibiotic efflux,antibiotic inactivation,0,1
gb|AAG07594.1|ARO:3000808|MexI,22.115000,antibiotic efflux,antibiotic target alteration,0,0
gb|AAC75271.1|ARO:3003952|YojI,23.636000,antibiotic efflux,antibiotic inactivation,0,1
gb|APB03215.1|ARO:3003981|tetB(58),28.049000,antibiotic efflux,antibiotic inactivation,0,0
gb|AAK37618.1|ARO:3005008|TxR,18.750000,antibiotic efflux,antibiotic inactivation,0,0
gb|AAB64408.1|ARO:3007050|mreA,31.507000,antibiotic efflux,antibiotic target replacement,0,0
gb|QQA64076.1|ARO:3007049|mef(J),25.428000,antibiotic efflux,antibiotic target replacement,0,0
gb|QQM99829.1|ARO:3007047|mef(H),22.857000,antibiotic efflux,antibiotic target replacement,0,0
gb|CYF42523.1|ARO:3004047|kdpD,23.077000,antibiotic efflux,antibiotic target alteration,0,0
gb|VWQ00850.1|ARO:3003843|leuO,39.286000,antibiotic efflux,antibiotic target replacement,0,0
gb|QIQ10744.1|ARO:3007492|tet(62),32.143000,antibiotic efflux,antibiotic target replacement,0,0
gb|QJR33972.1|ARO:3007493|tet(63),25.287000,antibiotic efflux,antibiotic target alteration,0,1
gb|WP_124470450.1|ARO:3007494|tet(64),34.375000,antibiotic efflux,antibiotic target alteration,0,0
gb|NP_706356.2|ARO:3007509|Sfle_acrA,45.455000,antibiotic efflux,antibiotic inactivation,0,1
gb|BAL43360.1|ARO:3003745|mef(C),22.475000,antibiotic efflux,antibiotic target alteration,0,0
