db_id,label
gb|AEL22919.1|ARO:3002138|DHA-5,antibiotic inactivation
gb|CAG25427.1|ARO:3000999|TEM-135,antibiotic inactivation
gb|CAC17626.1|ARO:3002519|OCH-6,antibiotic inactivation
gb|AHL39333.1|ARO:3001848|ACT-28,antibiotic inactivation
gb|AAD22636.1|ARO:3002166|MIR-1,antibiotic inactivation
gb|BAO79518.1|ARO:3003207|FosK,antibiotic inactivation
gb|ADP37961.1|ARO:3002068|CMY-57,antibiotic inactivation
gb|BAF95849.1|ARO:3001160|SHV-111,antibiotic inactivation
gb|ABY79006.1|ARO:3001803|OXA-142,antibiotic inactivation
gb|AAN04881.1|ARO:3000978|TEM-115,antibiotic inactivation
gb|BAM76830.1|ARO:3002993|AQU-1,antibiotic inactivation
gb|BAM62795.1|ARO:3002232|IMP-41,antibiotic inactivation
gb|AAW22056.1|ARO:3001785|OXA-73,antibiotic inactivation
gb|AIT76095.1|ARO:3001584|OXA-398,antibiotic inactivation
gb|AFM55002.1|ARO:3001693|OXA-230,antibiotic inactivation
gb|CCA61905.1|ARO:3001375|TEM-184,antibiotic inactivation
gb|BAM98942.1|ARO:3002235|IMP-44,antibiotic inactivation
gb|AAM18924.1|ARO:3000964|TEM-101,antibiotic inactivation
gb|CAB89086.1|ARO:3002158|FOX-4,antibiotic inactivation
gb|CAJ47128.2|ARO:3001127|SHV-73,antibiotic inactivation
gb|CAD32564.1|ARO:3001769|OXA-42,antibiotic inactivation
gb|ABQ45409.1|ARO:3001927|CTX-M-66,antibiotic inactivation
gb|AFH36330.1|ARO:3001676|OXA-235,antibiotic inactivation
gb|BAA12910.1|ARO:3000318|mphB,antibiotic inactivation
gb|AFQ23957.1|ARO:3001190|SHV-151,antibiotic inactivation
gb|AIG94927.1|ARO:3001606|OXA-415,antibiotic inactivation
gb|AAG29765.2|ARO:3002260|IND-4,antibiotic inactivation
gb|AAA26683.1|ARO:3002840|vatA,antibiotic inactivation
gb|BAP75641.1|ARO:3002353|GES-24,antibiotic inactivation
gb|AAA92254.1|ARO:3002623|ANT(4')-Ia,antibiotic inactivation
gb|BAA28282.1|ARO:3001907|CTX-M-45,antibiotic inactivation
gb|AAC98092.2|ARO:3001075|SHV-16,antibiotic inactivation
gb|AAD22538.1|ARO:3000922|TEM-53,antibiotic inactivation
gb|AGZ83155.1|ARO:3001546|OXA-359,antibiotic inactivation
gb|AAG15384.1|ARO:3001086|SHV-28,antibiotic inactivation
gb|AHN07454.1|ARO:3001526|OXA-338,antibiotic inactivation
gb|ABM68358.1|ARO:3002215|IMP-24,antibiotic inactivation
gb|AHA80104.1|ARO:3002115|CMY-103,antibiotic inactivation
gb|AEQ73520.1|ARO:3002209|IMP-18,antibiotic inactivation
gb|BAN10684.1|ARO:3001682|OXA-254,antibiotic inactivation
gb|AFQ23954.1|ARO:3001187|SHV-148,antibiotic inactivation
gb|AAL99990.1|ARO:3001885|CTX-M-23,antibiotic inactivation
gb|AHM76768.1|ARO:3002106|CMY-93,antibiotic inactivation
gb|AGW16408.1|ARO:3001514|OXA-326,antibiotic inactivation
gb|AGW83449.1|ARO:3001538|OXA-351,antibiotic inactivation
gb|ACF17980.1|ARO:3002616|aadA16,antibiotic inactivation
gb|AEA41876.1|ARO:3000590|NDM-2,antibiotic inactivation
gb|ABO33299.1|ARO:3001647|OXA-97,antibiotic inactivation
gb|AAR32651.1|ARO:3001795|OXA-56,antibiotic inactivation
gb|AAT48653.1|ARO:3002284|VIM-14,antibiotic inactivation
gb|ACN65418.1|ARO:3002433|OKP-A-16,antibiotic inactivation
gb|AHX39588.1|ARO:3002002|CTX-M-144,antibiotic inactivation
gb|AIL54055.1|ARO:3001975|CTX-M-115,antibiotic inactivation
gb|AAR89358.1|ARO:3000989|TEM-127,antibiotic inactivation
gb|AFN21551.1|ARO:3000890|TEM-19,antibiotic inactivation
gb|AAV32840.1|ARO:3002611|aadA11,antibiotic inactivation
gb|ADZ31262.1|ARO:3001966|CTX-M-106,antibiotic inactivation
gb|AFQ23965.1|ARO:3001198|SHV-159,antibiotic inactivation
gb|ADI58621.1|ARO:3001661|OXA-177,antibiotic inactivation
gb|CAJ19602.1|ARO:3002422|OKP-A-5,antibiotic inactivation
gb|AAG34108.1|ARO:3001875|CTX-M-12,antibiotic inactivation
gb|ACI28281.1|ARO:3001779|OXA-146,antibiotic inactivation
gb|AAA03550.1|ARO:3002523|AAC(2')-Ia,antibiotic inactivation
gb|AAA25053.1|ARO:3000884|TEM-12,antibiotic inactivation
gb|AGC50806.1|ARO:3002306|VIM-36,antibiotic inactivation
gb|AGW16416.1|ARO:3001522|OXA-334,antibiotic inactivation
gb|CAA71323.1|ARO:3000917|TEM-48,antibiotic inactivation
gb|AJP08641.1|ARO:3003178|VIM-42,antibiotic inactivation
gb|ACJ05686.1|ARO:3001825|ACT-6,antibiotic inactivation
gb|ABX71157.1|ARO:3001030|TEM-164,antibiotic inactivation
gb|AIT76101.1|ARO:3002151|DHA-20,antibiotic inactivation
gb|AIT76107.1|ARO:3002145|DHA-14,antibiotic inactivation
gb|AAA21532.1|ARO:3003559|cepA,antibiotic inactivation
gb|AAM63403.1|ARO:3003093|cphA3,antibiotic inactivation
gb|AGC92784.1|ARO:3000848|DIM-1,antibiotic inactivation
gb|WP_071846215.1|ARO:3002547|AAC(6')-Ib-cr1,antibiotic inactivation
gb|AAK29174.1|ARO:3002371|VEB-2,antibiotic inactivation
gb|AIT76098.1|ARO:3002130|CMY-119,antibiotic inactivation
gb|CDN33427.1|ARO:3001351|SHV-183,antibiotic inactivation
gb|ABB84515.1|ARO:3001014|TEM-147,antibiotic inactivation
gb|AEG79634.1|ARO:3001167|SHV-120,antibiotic inactivation
gb|AAN41403.1|ARO:3002582|AAC(6')-Ib11,antibiotic inactivation
gb|ADK35872.1|ARO:3001468|OXA-168,antibiotic inactivation
gb|ABV31687.1|ARO:3001638|OXA-107,antibiotic inactivation
gb|AAR10958.1|ARO:3000995|TEM-131,antibiotic inactivation
gb|AHX74209.1|ARO:3001409|OXA-14,antibiotic inactivation
gb|AAW81341.1|ARO:3001618|OXA-70,antibiotic inactivation
gb|ACB54702.1|ARO:3002285|VIM-15,antibiotic inactivation
gb|AAA25741.1|ARO:3002241|CARB-2,antibiotic inactivation
gb|ACI89425.1|ARO:3002184|MOX-4,antibiotic inactivation
gb|AFX60298.1|ARO:3001992|CTX-M-134,antibiotic inactivation
gb|CAA46344.1|ARO:3000880|TEM-8,antibiotic inactivation
gb|AJP67510.1|ARO:3003181|GES-26,antibiotic inactivation
gb|CAA45828.1|ARO:3000875|TEM-3,antibiotic inactivation
gb|AAD03490.1|ARO:3002561|AAC(6')-Ir,antibiotic inactivation
gb|AAL78275.1|ARO:3002391|OXY-1-3,antibiotic inactivation
gb|ABA42118.2|ARO:3000866|oleI,antibiotic inactivation
gb|AAO61597.1|ARO:3001889|CTX-M-27,antibiotic inactivation
gb|CAA39164.1|ARO:3001064|SHV-5,antibiotic inactivation
gb|AAR97271.1|ARO:3002335|GES-6,antibiotic inactivation
gb|BAL63057.1|ARO:3002100|CMY-87,antibiotic inactivation
gb|ABK33456.1|ARO:3002639|APH(3'')-Ib,antibiotic inactivation
gb|CAE50925.1|ARO:3002589|AAC(6')-Iid,antibiotic inactivation
gb|AHL30274.1|ARO:3001560|OXA-374,antibiotic inactivation
gb|CAC85661.1|ARO:3000961|TEM-94,antibiotic inactivation
gb|ADX07746.1|ARO:3001666|OXA-201,antibiotic inactivation
gb|ABD73290.1|ARO:3001920|CTX-M-59,antibiotic inactivation
gb|ACJ05689.1|ARO:3001824|ACT-5,antibiotic inactivation
gb|CAI57696.1|ARO:3002614|aadA14,antibiotic inactivation
gb|BAJ17544.1|ARO:3002069|CMY-59,antibiotic inactivation
gb|AAX51234.1|ARO:3001621|OXA-76,antibiotic inactivation
gb|ACX71212.1|ARO:3001860|IMI-3,antibiotic inactivation
gb|ABY77907.1|ARO:3001648|OXA-128,antibiotic inactivation
gb|AGU69250.1|ARO:3001683|OXA-312,antibiotic inactivation
gb|ACX34099.1|ARO:3001951|CTX-M-91,antibiotic inactivation
gb|ACS32294.1|ARO:3001936|CTX-M-75,antibiotic inactivation
gb|BAA32494.1|ARO:3000449|FomB,antibiotic inactivation
gb|AEA73284.1|ARO:3002323|KPC-13,antibiotic inactivation
gb|ACC55538.1|ARO:3001415|OXA-20,antibiotic inactivation
gb|AAV97957.1|ARO:3001933|CTX-M-72,antibiotic inactivation
gb|AAS13760.1|ARO:3002279|VIM-9,antibiotic inactivation
gb|AHK51384.1|ARO:3001573|OXA-387,antibiotic inactivation
gb|ADK35869.1|ARO:3001465|OXA-165,antibiotic inactivation
gb|AAL50725.1|ARO:3002478|LEN-15,antibiotic inactivation
gb|ABV31689.1|ARO:3001640|OXA-109,antibiotic inactivation
gb|AAG27703.1|ARO:3002273|VIM-3,antibiotic inactivation
gb|AFK08541.1|ARO:3002080|CMY-67,antibiotic inactivation
gb|CCK86740.1|ARO:3001819|ACC-5,antibiotic inactivation
gb|ACE62798.1|ARO:3002317|KPC-7,antibiotic inactivation
gb|AEI70324.1|ARO:3001976|CTX-M-116,antibiotic inactivation
gb|AAL29434.1|ARO:3000949|TEM-82,antibiotic inactivation
gb|AAL78278.2|ARO:3002401|OXY-2-6,antibiotic inactivation
gb|ABK34774.1|ARO:3001615|OXA-66,antibiotic inactivation
gb|AHL30287.1|ARO:3001575|OXA-389,antibiotic inactivation
gb|ABG65740.1|ARO:3002879|linG,antibiotic inactivation
gb|AEB98922.1|ARO:3001481|OXA-196,antibiotic inactivation
gb|AIT76112.1|ARO:3002176|MIR-11,antibiotic inactivation
gb|CTQ11867.1|ARO:3002457|LEN-7,antibiotic inactivation
gb|CAA76382.1|ARO:3002023|CMY-12,antibiotic inactivation
gb|AAS07017.3|ARO:3002494|SRT-2,antibiotic inactivation
gb|CAA39184.1|ARO:3002536|AAC(3)-IIIa,antibiotic inactivation
gb|ADB28892.1|ARO:3001705|OXA-72,antibiotic inactivation
gb|ABV71247.1|ARO:3001634|OXA-80,antibiotic inactivation
gb|AJO16043.1|ARO:3002141|DHA-10,antibiotic inactivation
gb|AEM44649.1|ARO:3001971|CTX-M-111,antibiotic inactivation
gb|CAP12352.2|ARO:3002471|LEN-24,antibiotic inactivation
gb|AAF01046.1|ARO:3000936|TEM-70,antibiotic inactivation
gb|AIT76111.1|ARO:3002175|MIR-10,antibiotic inactivation
gb|AFB82585.1|ARO:3002355|NDM-4,antibiotic inactivation
gb|CAC43230.1|ARO:3000953|TEM-86,antibiotic inactivation
gb|CAE50926.1|ARO:3002590|AAC(6')-Iih,antibiotic inactivation
gb|ABX38721.1|ARO:3001609|OXA-114a,antibiotic inactivation
gb|ACV32637.1|ARO:3001174|SHV-127,antibiotic inactivation
gb|AAL79549.2|ARO:3003003|CfxA3,antibiotic inactivation
gb|BAO79439.1|ARO:3002362|NDM-12,antibiotic inactivation
gb|AHL30279.1|ARO:3001565|OXA-379,antibiotic inactivation
gb|CCK86741.1|ARO:3001835|ACT-13,antibiotic inactivation
gb|ABA62022.1|ARO:3001913|CTX-M-51,antibiotic inactivation
gb|AHC31001.1|ARO:3001807|OXA-246,antibiotic inactivation
gb|AIT76088.1|ARO:3001852|ACT-32,antibiotic inactivation
gb|AHA80106.1|ARO:3001842|ACT-21,antibiotic inactivation
gb|AAK71471.1|ARO:3001880|CTX-M-17,antibiotic inactivation
gb|CAJ19603.1|ARO:3002423|OKP-A-6,antibiotic inactivation
gb|BAO21229.1|ARO:3003199|AAC(6')-Iak,antibiotic inactivation
gb|AGG08693.1|ARO:3001995|CTX-M-136,antibiotic inactivation
gb|BAD12078.1|ARO:3002572|AAC(6')-Iad,antibiotic inactivation
gb|ACH58991.1|ARO:3002484|LRA-13,antibiotic inactivation
gb|ACT09140.1|ARO:3002387|BEL-3,antibiotic inactivation
gb|ADH82410.1|ARO:3002058|CMY-47,antibiotic inactivation
gb|AGL39384.1|ARO:3001385|TEM-208,antibiotic inactivation
gb|AGW81558.1|ARO:3002631|spd,antibiotic inactivation
gb|AAG01039.1|ARO:3001085|SHV-27,antibiotic inactivation
gb|CAA27626.1|ARO:3000363|EreB,antibiotic inactivation
gb|CAA37605.1|ARO:3002638|APH(3'')-Ia,antibiotic inactivation
gb|ABN51006.1|ARO:3002045|CMY-34,antibiotic inactivation
gb|AAG49894.1|ARO:3001087|SHV-29,antibiotic inactivation
gb|AAQ76277.1|ARO:3001796|OXA-50,antibiotic inactivation
gb|AHL39336.1|ARO:3001844|ACT-24,antibiotic inactivation
gb|AAP22736.1|ARO:3001891|CTX-M-29,antibiotic inactivation
gb|CAJ66089.1|ARO:3001017|TEM-150,antibiotic inactivation
gb|AFR33816.1|ARO:3002223|IMP-32,antibiotic inactivation
gb|AFQ23966.1|ARO:3001199|SHV-160,antibiotic inactivation
gb|ABR14060.1|ARO:3002838|lnuD,antibiotic inactivation
gb|AAZ14955.1|ARO:3001905|CTX-M-43,antibiotic inactivation
gb|AAK55330.1|ARO:3001768|OXA-118,antibiotic inactivation
gb|AAD03496.1|ARO:3002568|AAC(6')-Ix,antibiotic inactivation
gb|CAQ03503.1|ARO:3001336|SHV-98,antibiotic inactivation
gb|AHX39589.1|ARO:3002006|CTX-M-148,antibiotic inactivation
gb|AAP41108.1|ARO:3001107|SHV-50,antibiotic inactivation
gb|AAT68658.1|ARO:3001873|CTX-M-10,antibiotic inactivation
gb|AJO16046.1|ARO:3003168|CTX-M-160,antibiotic inactivation
gb|ACJ04051.1|ARO:3001033|TEM-167,antibiotic inactivation
gb|AAP69914.1|ARO:3003102|cphA6,antibiotic inactivation
gb|AAC05822.1|ARO:3002846|arr-1,antibiotic inactivation
gb|AAF05613.1|ARO:3000942|TEM-76,antibiotic inactivation
gb|AFB82783.1|ARO:3001396|OXA-1,antibiotic inactivation
gb|AFQ23961.1|ARO:3001194|SHV-155,antibiotic inactivation
gb|ACO07310.1|ARO:3001020|TEM-154,antibiotic inactivation
gb|CAC35728.1|ARO:3001424|OXA-29,antibiotic inactivation
gb|AAA93461.1|ARO:3001858|IMI-1,antibiotic inactivation
gb|CAO83029.1|ARO:3002288|VIM-18,antibiotic inactivation
gb|AFP99175.1|ARO:3002303|VIM-33,antibiotic inactivation
gb|ACJ05688.1|ARO:3001830|ACT-7,antibiotic inactivation
gb|AAM61953.1|ARO:3000968|TEM-105,antibiotic inactivation
gb|AAP69225.1|ARO:3001781|OXA-47,antibiotic inactivation
gb|AEL88240.1|ARO:3001050|TEM-190,antibiotic inactivation
gb|AIA58910.1|ARO:3002236|IMP-45,antibiotic inactivation
gb|SAU22663.1|ARO:3002461|LEN-11,antibiotic inactivation
gb|ABW95047.1|ARO:3001441|OXA-116,antibiotic inactivation
gb|AJO16047.1|ARO:3003156|SHV-189,antibiotic inactivation
gb|AAP82228.1|ARO:3001102|SHV-44,antibiotic inactivation
gb|ACX31141.1|ARO:3001454|OXA-149,antibiotic inactivation
gb|AAL77062.1|ARO:3000974|TEM-111,antibiotic inactivation
gb|AAA87229.1|ARO:3002558|AAC(6')-Ik,antibiotic inactivation
gb|ADX07745.1|ARO:3001665|OXA-200,antibiotic inactivation
gb|BAP18892.1|ARO:3003210|FosA4,antibiotic inactivation
gb|AGC70814.1|ARO:3001791|OXA-247,antibiotic inactivation
gb|AAK59385.1|ARO:3002200|IMP-9,antibiotic inactivation
gb|AFK93491.1|ARO:3001345|SHV-144,antibiotic inactivation
gb|AAA87176.1|ARO:3001066|SHV-7,antibiotic inactivation
gb|CCW28916.1|ARO:3001504|OXA-309,antibiotic inactivation
gb|CAB36900.1|ARO:3002018|CMY-7,antibiotic inactivation
gb|AHL39324.1|ARO:3002095|CMY-82,antibiotic inactivation
gb|AAD52985.1|ARO:3002570|AAC(6')-Iz,antibiotic inactivation
gb|ACI29345.1|ARO:3001944|CTX-M-83,antibiotic inactivation
gb|AJO16045.1|ARO:3001392|TEM-215,antibiotic inactivation
gb|CAA46345.1|ARO:3000894|TEM-24,antibiotic inactivation
gb|CCJ32598.1|ARO:3001675|OXA-250,antibiotic inactivation
gb|AEL79515.1|ARO:3001049|TEM-189,antibiotic inactivation
gb|ACR56321.1|ARO:3001949|CTX-M-89,antibiotic inactivation
gb|AEH41427.1|ARO:3002218|IMP-27,antibiotic inactivation
gb|AGW16417.1|ARO:3001523|OXA-335,antibiotic inactivation
gb|AFN88952.1|ARO:3001185|SHV-145,antibiotic inactivation
gb|CAJ32504.1|ARO:3002606|aadA6,antibiotic inactivation
gb|AFJ59956.1|ARO:3001988|CTX-M-129,antibiotic inactivation
gb|AHA80963.1|ARO:3001361|SHV-178,antibiotic inactivation
gb|AAR87489.1|ARO:3002134|DHA-3,antibiotic inactivation
gb|AHF71363.1|ARO:3001774|OXA-370,antibiotic inactivation
gb|AAT70415.1|ARO:3001899|CTX-M-37,antibiotic inactivation
gb|AFK73437.1|ARO:3002089|CMY-76,antibiotic inactivation
gb|AEV91552.1|ARO:3001712|OXA-213,antibiotic inactivation
gb|AFQ23970.1|ARO:3001203|SHV-165,antibiotic inactivation
gb|ADY02555.1|ARO:3001963|CTX-M-104,antibiotic inactivation
gb|ACD84990.1|ARO:3001653|OXA-132,antibiotic inactivation
gb|AAF86691.1|ARO:3001816|ACC-2,antibiotic inactivation
gb|ACJ43254.1|ARO:3000926|TEM-57,antibiotic inactivation
gb|ABC26006.1|ARO:3001624|OXA-84,antibiotic inactivation
gb|AFK73455.1|ARO:3002097|CMY-84,antibiotic inactivation
gb|AAQ93490.1|ARO:3000985|TEM-123,antibiotic inactivation
gb|AAA25334.1|ARO:3002543|AAC(3)-IXa,antibiotic inactivation
gb|ADI58617.1|ARO:3001657|OXA-173,antibiotic inactivation
gb|ABP04245.1|ARO:3001923|CTX-M-62,antibiotic inactivation
gb|AAM28884.1|ARO:3000971|TEM-108,antibiotic inactivation
gb|AAL02127.1|ARO:3001878|CTX-M-15,antibiotic inactivation
gb|AFQ23969.1|ARO:3001202|SHV-163,antibiotic inactivation
gb|AGJ01154.1|ARO:3002327|KPC-17,antibiotic inactivation
gb|AIL92327.1|ARO:3003174|CARB-18,antibiotic inactivation
gb|AAC05975.1|ARO:3000929|TEM-60,antibiotic inactivation
gb|AJA32742.1|ARO:3003147|OXA-424,antibiotic inactivation
gb|ACZ65152.1|ARO:3002264|IND-8,antibiotic inactivation
gb|AAN41439.1|ARO:3002608|aadA8,antibiotic inactivation
gb|AAL78281.2|ARO:3002398|OXY-2-3,antibiotic inactivation
gb|AGW16404.1|ARO:3001510|OXA-322,antibiotic inactivation
gb|CAF74882.1|ARO:3001771|OXA-57,antibiotic inactivation
gb|AGW16413.1|ARO:3001519|OXA-331,antibiotic inactivation
gb|ABC68330.1|ARO:3002640|APH(3'')-Ic,antibiotic inactivation
gb|ACH58987.1|ARO:3002510|LRA-3,antibiotic inactivation
gb|AHA80962.1|ARO:3001362|SHV-179,antibiotic inactivation
gb|CAG25812.2|ARO:3002418|OKP-A-1,antibiotic inactivation
gb|BAJ10053.1|ARO:3002874|FosC2,antibiotic inactivation
gb|CAD61201.1|ARO:3002277|VIM-7,antibiotic inactivation
gb|BAA34540.1|ARO:3000319|mphC,antibiotic inactivation
gb|ABU39979.1|ARO:3000217|blaR1,antibiotic inactivation
gb|AFE48832.1|ARO:3001376|TEM-196,antibiotic inactivation
gb|CAB50867.1|ARO:3002016|CMY-5,antibiotic inactivation
gb|AIK02012.1|ARO:3002579|AAC(6')-Ib8,antibiotic inactivation
gb|CAA79966.1|ARO:3003665|NmcR,antibiotic inactivation
gb|ABW91178.1|ARO:3002613|aadA13,antibiotic inactivation
gb|ANA06389.1|ARO:3001062|SHV-3,antibiotic inactivation
gb|ATI44679.1|ARO:3003150|CARB-20,antibiotic inactivation
gb|CAA23892.1|ARO:3002644|APH(3')-IIa,antibiotic inactivation
gb|CDR98216.1|ARO:3000876|TEM-4,antibiotic inactivation
gb|AKN19287.1|ARO:3002578|AAC(6')-Ib7,antibiotic inactivation
gb|ACH58999.1|ARO:3002489|LRA-10,antibiotic inactivation
gb|ACH58998.1|ARO:3002486|LRA-7,antibiotic inactivation
gb|ABY58049.1|ARO:3002047|CMY-36,antibiotic inactivation
gb|AIT76087.1|ARO:3001853|ACT-33,antibiotic inactivation
gb|AJP18054.1|ARO:3003183|NDM-14,antibiotic inactivation
gb|WP_032865068.1|ARO:3001742|OXA-287,antibiotic inactivation
gb|CAA11707.1|ARO:3000463|gimA,antibiotic inactivation
gb|AAA22289.1|ARO:3002672|Bpum_cat86,antibiotic inactivation
gb|CAA79967.1|ARO:3003589|NmcA,antibiotic inactivation
gb|AND91341.1|ARO:3000856|BJP-1,antibiotic inactivation
gb|WP_045331818.1|ARO:3006236|ACT-41,antibiotic inactivation
gb|ACS83559.1|ARO:3004601|LnuP,antibiotic inactivation
gb|ACQ82809.1|ARO:3002501|PDC-4,antibiotic inactivation
gb|ALL53530.1|ARO:3003637|OXA-480,antibiotic inactivation
gb|WP_040117106.1|ARO:3006237|ACT-42,antibiotic inactivation
gb|WP_068981611.1|ARO:3006284|ADC-104,antibiotic inactivation
gb|BAM46120.1|ARO:3003677|AAC(6')-Iaj,antibiotic inactivation
gb|ALU64000.1|ARO:3003713|VCC-1,antibiotic inactivation
gb|AJP77059.1|ARO:3003670|PEDO-1,antibiotic inactivation
gb|AJP77071.1|ARO:3003714|PEDO-2,antibiotic inactivation
gb|AJP77076.1|ARO:3003715|PEDO-3,antibiotic inactivation
gb|AJP77054.1|ARO:3003716|CPS-1,antibiotic inactivation
gb|AJP77085.1|ARO:3003717|ESP-1,antibiotic inactivation
gb|AJP77057.1|ARO:3003718|MSI-1,antibiotic inactivation
gb|AJP77058.1|ARO:3003719|MSI-OXA,antibiotic inactivation
gb|AJP77080.1|ARO:3003720|SPG-1,antibiotic inactivation
gb|ENX60508.1|ARO:3001743|OXA-288,antibiotic inactivation
gb|CAB61637.1|ARO:3004789|FONA-2,antibiotic inactivation
gb|WP_094009806.1|ARO:3005278|PDC-118,antibiotic inactivation
gb|WP_068981612.1|ARO:3006285|ADC-105,antibiotic inactivation
gb|BAL43359.1|ARO:3003742|mphG,antibiotic inactivation
gb|AHN07464.1|ARO:3001534|OXA-346,antibiotic inactivation
gb|AKR53961.1|ARO:3003595|OXA-439,antibiotic inactivation
gb|ALC79292.1|ARO:3003634|OXA-477,antibiotic inactivation
gb|AAF63432.1|ARO:3003744|vatF,antibiotic inactivation
gb|AGT57825.1|ARO:3003762|lnuE,antibiotic inactivation
gb|AKS43590.1|ARO:3003655|ACT-38,antibiotic inactivation
gb|AMR06225.1|ARO:3003767|mphM,antibiotic inactivation
gb|WP_068981613.1|ARO:3006286|ADC-106,antibiotic inactivation
gb|ABI18382.1|ARO:3003855|ADC-10,antibiotic inactivation
gb|AEL30572.1|ARO:3004617|ADC-30,antibiotic inactivation
gb|AFG25594.1|ARO:3004618|ADC-58,antibiotic inactivation
gb|ADG46039.1|ARO:3004615|ADC-11,antibiotic inactivation
gb|CAD37801.1|ARO:3003793|SPM-1,antibiotic inactivation
gb|CBI75448.1|ARO:3001831|ACT-8,antibiotic inactivation
gb|AFG25595.1|ARO:3004619|ADC-59,antibiotic inactivation
gb|ABS70978.1|ARO:3004621|AAC(3)-IIe,antibiotic inactivation
gb|AFR53898.2|ARO:3001551|OXA-364,antibiotic inactivation
gb|AKR53962.1|ARO:3003596|OXA-440,antibiotic inactivation
gb|ALC79293.1|ARO:3003635|OXA-478,antibiotic inactivation
gb|AAB81957.1|ARO:3004784|FAR-1,antibiotic inactivation
gb|AZA07958.1|ARO:3004844|LEN-41,antibiotic inactivation
gb|BAQ22139.1|ARO:3003204|TLA-3,antibiotic inactivation
gb|AFH53180.1|ARO:3004620|ADC-60,antibiotic inactivation
gb|AIG22447.1|ARO:3002191|MOX-9,antibiotic inactivation
gb|BAQ22025.1|ARO:3003200|AAC(6')-Ian,antibiotic inactivation
gb|ALE30770.1|ARO:3004797|FRI-1,antibiotic inactivation
gb|AGB34168.1|ARO:3002474|LEN-26,antibiotic inactivation
gb|AAO43172.1|ARO:3003848|ADC-2,antibiotic inactivation
gb|ABS70977.1|ARO:3004623|AAC(3)-IId,antibiotic inactivation
gb|WP_136512057.1|ARO:3006357|ADC-188,antibiotic inactivation
gb|AKN19901.1|ARO:3003842|MUS-2,antibiotic inactivation
gb|AAK63041.1|ARO:3004629|AAC(6')-Im,antibiotic inactivation
gb|AFP89364.1|ARO:3004633|ADC-67,antibiotic inactivation
gb|ALA14808.1|ARO:3004634|ADC-73,antibiotic inactivation
gb|AAA90937.1|ARO:3004635|AAC(6')-Il,antibiotic inactivation
gb|AHF82023.1|ARO:3004647|AQU-2,antibiotic inactivation
gb|CAB77444.1|ARO:3003847|ADC-1,antibiotic inactivation
gb|AAO59456.1|ARO:3003849|ADC-3,antibiotic inactivation
gb|AAO59457.1|ARO:3003850|ADC-4,antibiotic inactivation
gb|AUD40659.1|ARO:3003852|ADC-6,antibiotic inactivation
gb|AAT70411.1|ARO:3003853|ADC-7,antibiotic inactivation
gb|CAL25116.3|ARO:3003854|ADC-8,antibiotic inactivation
