db_id,label
gb|CBW46935.1|ARO:3001959|CTX-M-100,antibiotic inactivation
gb|ACH58988.1|ARO:3002487|LRA-8,antibiotic inactivation
gb|ACA97847.1|ARO:3002044|CMY-33,antibiotic inactivation
gb|CAA29819.1|ARO:3002877|BcI,antibiotic inactivation
gb|AAF72942.1|ARO:3001423|OXA-28,antibiotic inactivation
gb|CAJ47127.2|ARO:3001126|SHV-72,antibiotic inactivation
gb|AAC41392.1|ARO:3002557|AAC(6')-Ij,antibiotic inactivation
gb|ACS44714.1|ARO:3002340|GES-11,antibiotic inactivation
gb|ABX30738.1|ARO:3000621|PC1_blaZ,antibiotic inactivation
gb|AEQ59620.1|ARO:3001052|TEM-192,antibiotic inactivation
gb|AAF04388.1|ARO:3001871|CTX-M-8,antibiotic inactivation
gb|AAD46626.1|ARO:3002596|AAC(6')-IIc,antibiotic inactivation
gb|BAB72072.1|ARO:3002202|IMP-11,antibiotic inactivation
gb|AFH36331.1|ARO:3001678|OXA-237,antibiotic inactivation
gb|AYF56302.1|ARO:3004868|NDM-25,antibiotic inactivation
gb|CAD24670.1|ARO:3000900|TEM-30,antibiotic inactivation
gb|CAZ48628.1|ARO:3002852|arr-7,antibiotic inactivation
gb|BAD14386.1|ARO:3002573|AAC(6')-Iae,antibiotic inactivation
gb|ACH58997.1|ARO:3002492|LRA-18,antibiotic inactivation
gb|AAB17891.1|ARO:3003001|CfxA,antibiotic inactivation
gb|AAR21614.1|ARO:3002529|AAC(3)-Id,antibiotic inactivation
gb|ACD56151.1|ARO:3002848|arr-3,antibiotic inactivation
gb|ACA30422.1|ARO:3002051|CMY-40,antibiotic inactivation
gb|AAC44793.1|ARO:3002524|AAC(2')-Ib,antibiotic inactivation
gb|ABN49114.1|ARO:3001149|SHV-97,antibiotic inactivation
gb|AHA80958.1|ARO:3001356|SHV-172,antibiotic inactivation
gb|CDN33426.1|ARO:3001394|TEM-217,antibiotic inactivation
gb|AAV97953.1|ARO:3001910|CTX-M-48,antibiotic inactivation
gb|ACM91559.1|ARO:3002319|KPC-9,antibiotic inactivation
gb|AFK73449.1|ARO:3002093|CMY-80,antibiotic inactivation
gb|ADT70779.1|ARO:3001805|OXA-198,antibiotic inactivation
gb|CAC17622.1|ARO:3002515|OCH-2,antibiotic inactivation
gb|CAA41038.1|ARO:3000878|TEM-6,antibiotic inactivation
gb|ACZ54536.1|ARO:3002342|GES-13,antibiotic inactivation
gb|ABI34705.1|ARO:3001917|CTX-M-55,antibiotic inactivation
gb|CAA71325.1|ARO:3002156|FOX-2,antibiotic inactivation
gb|ABS72342.1|ARO:3001151|SHV-102,antibiotic inactivation
gb|AFK28473.1|ARO:3001485|OXA-207,antibiotic inactivation
gb|AAL40899.1|ARO:3001101|SHV-43,antibiotic inactivation
gb|ADH95186.1|ARO:3002321|KPC-11,antibiotic inactivation
gb|AAO66446.1|ARO:3001113|SHV-57,antibiotic inactivation
gb|ABN69070.1|ARO:3002035|CMY-24,antibiotic inactivation
gb|AAP93848.1|ARO:3002476|LEN-6,antibiotic inactivation
gb|CAC17624.1|ARO:3002517|OCH-4,antibiotic inactivation
gb|AIT76089.1|ARO:3002124|CMY-113,antibiotic inactivation
gb|CAZ39946.1|ARO:3000589|NDM-1,antibiotic inactivation
gb|ACB41775.1|ARO:3002216|IMP-25,antibiotic inactivation
gb|AGW83448.1|ARO:3001537|OXA-350,antibiotic inactivation
gb|AAP22374.1|ARO:3002248|CARB-9,antibiotic inactivation
gb|AAU88145.1|ARO:3001764|OXA-63,antibiotic inactivation
gb|AAD03494.1|ARO:3002566|AAC(6')-Iv,antibiotic inactivation
gb|ACV44455.1|ARO:3002404|OXY-2-9,antibiotic inactivation
gb|AAO53445.1|ARO:3001104|SHV-46,antibiotic inactivation
gb|BAM98935.1|ARO:3002234|IMP-43,antibiotic inactivation
gb|ACA97846.1|ARO:3002043|CMY-32,antibiotic inactivation
gb|AAG17550.1|ARO:3001073|SHV-14,antibiotic inactivation
gb|CAA82916.1|ARO:3002389|OXY-1-1,antibiotic inactivation
gb|BAP75826.1|ARO:3002225|IMP-34,antibiotic inactivation
gb|AGW16406.1|ARO:3001512|OXA-324,antibiotic inactivation
gb|AAB41059.1|ARO:3002884|iri,antibiotic inactivation
gb|ABB97007.1|ARO:3000924|TEM-55,antibiotic inactivation
gb|CAD99181.1|ARO:3001893|CTX-M-31,antibiotic inactivation
gb|ACB41777.1|ARO:3001947|CTX-M-87,antibiotic inactivation
gb|AAP69912.1|ARO:3003100|cphA4,antibiotic inactivation
gb|AFQ23956.1|ARO:3001189|SHV-150,antibiotic inactivation
gb|CAG25813.2|ARO:3002434|OKP-B-1,antibiotic inactivation
gb|ADA79630.1|ARO:3001037|TEM-171,antibiotic inactivation
gb|CAB41414.1|ARO:3002836|lnuB,antibiotic inactivation
gb|WP_047028173.1|ARO:3000896|TEM-26,antibiotic inactivation
gb|AAK31368.1|ARO:3002021|CMY-10,antibiotic inactivation
gb|CCA94649.1|ARO:3001488|OXA-216,antibiotic inactivation
gb|AAS89983.1|ARO:3000976|TEM-113,antibiotic inactivation
gb|BAL14456.1|ARO:3000854|SMB-1,antibiotic inactivation
gb|AAF04458.1|ARO:3000850|GOB-1,antibiotic inactivation
gb|AAC41449.1|ARO:3001398|OXA-3,antibiotic inactivation
gb|AIT97310.1|ARO:3003166|CTX-M-158,antibiotic inactivation
gb|AFC60795.1|ARO:3001183|SHV-141,antibiotic inactivation
gb|ABV81082.1|ARO:3001929|CTX-M-68,antibiotic inactivation
gb|AAF34334.1|ARO:3001078|SHV-20,antibiotic inactivation
gb|AAN28721.1|ARO:3002871|tet(37),antibiotic inactivation
gb|AAA27471.1|ARO:3000205|tet(X),antibiotic inactivation
gb|AAL29435.1|ARO:3000950|TEM-83,antibiotic inactivation
gb|AIT76103.1|ARO:3002148|DHA-17,antibiotic inactivation
gb|AFQ23963.1|ARO:3001196|SHV-157,antibiotic inactivation
gb|AAV80715.1|ARO:3002446|OKP-B-13,antibiotic inactivation
gb|AFQ23967.1|ARO:3001200|SHV-161,antibiotic inactivation
gb|AAV37206.1|ARO:3003096|CfxA5,antibiotic inactivation
gb|AEG78825.1|ARO:3002872|FosA3,antibiotic inactivation
gb|AAA26412.1|ARO:3002642|APH(3')-Ib,antibiotic inactivation
gb|CAB92324.1|ARO:3000935|TEM-68,antibiotic inactivation
gb|ACX92987.1|ARO:3002845|vatH,antibiotic inactivation
gb|ADY02546.1|ARO:3001961|CTX-M-102,antibiotic inactivation
gb|ACJ65711.1|ARO:3002055|CMY-44,antibiotic inactivation
gb|AAX58682.2|ARO:3002031|CMY-20,antibiotic inactivation
gb|AAF72530.1|ARO:3001877|CTX-M-14,antibiotic inactivation
gb|AIT76097.1|ARO:3002128|CMY-117,antibiotic inactivation
gb|ACF32746.1|ARO:3001029|TEM-163,antibiotic inactivation
gb|CDL68900.1|ARO:3002143|DHA-12,antibiotic inactivation
gb|AEM44651.1|ARO:3001968|CTX-M-108,antibiotic inactivation
gb|CAG25815.2|ARO:3002419|OKP-A-2,antibiotic inactivation
gb|ACD45467.1|ARO:3001655|OXA-138,antibiotic inactivation
gb|AAG35608.1|ARO:3001421|OXA-26,antibiotic inactivation
gb|ADB28891.1|ARO:3001663|OXA-160,antibiotic inactivation
gb|ADY19254.1|ARO:3002072|CMY-58,antibiotic inactivation
gb|ABD60314.1|ARO:3001005|TEM-142,antibiotic inactivation
gb|ARB93503.1|ARO:3004603|tet(56),antibiotic inactivation
gb|ADK38716.1|ARO:3002269|IND-14,antibiotic inactivation
gb|CAA66659.1|ARO:3000911|TEM-42,antibiotic inactivation
gb|AEV91554.1|ARO:3001714|OXA-215,antibiotic inactivation
gb|CAE48334.1|ARO:3002207|IMP-16,antibiotic inactivation
gb|AEI54993.1|ARO:3002369|PER-7,antibiotic inactivation
gb|AEM97673.1|ARO:3002074|CMY-61,antibiotic inactivation
gb|AGC60012.1|ARO:3001786|OXA-244,antibiotic inactivation
gb|ADI58619.1|ARO:3001659|OXA-175,antibiotic inactivation
gb|CAA76196.1|ARO:3002132|DHA-1,antibiotic inactivation
gb|AAC61671.1|ARO:3002842|vatC,antibiotic inactivation
gb|AIH07017.1|ARO:3002329|KPC-19,antibiotic inactivation
gb|ACV32634.1|ARO:3001171|SHV-124,antibiotic inactivation
gb|AGW25368.1|ARO:3002000|CTX-M-142,antibiotic inactivation
gb|AEG64812.1|ARO:3001374|TEM-185,antibiotic inactivation
gb|CAA29136.1|ARO:3002658|APH(6)-Ib,antibiotic inactivation
gb|ACH58994.1|ARO:3002512|LRA-17,antibiotic inactivation
gb|ADL27532.1|ARO:3001958|CTX-M-99,antibiotic inactivation
gb|AAK17194.1|ARO:3000931|TEM-63,antibiotic inactivation
gb|ADA13241.1|ARO:3002266|IND-10,antibiotic inactivation
gb|AFN82060.1|ARO:3001091|SHV-33,antibiotic inactivation
gb|AFU25632.1|ARO:3002087|CMY-74,antibiotic inactivation
gb|AAT01223.1|ARO:3001110|SHV-53,antibiotic inactivation
gb|CAA25854.1|ARO:3002659|APH(6)-Ic,antibiotic inactivation
gb|CCK86743.1|ARO:3002103|CMY-90,antibiotic inactivation
gb|ADR80609.1|ARO:3001169|SHV-122,antibiotic inactivation
gb|AEW46676.3|ARO:3001990|CTX-M-131,antibiotic inactivation
gb|AHL30281.1|ARO:3001569|OXA-383,antibiotic inactivation
gb|AAK14293.1|ARO:3002378|VEB-9,antibiotic inactivation
gb|ABF47917.1|ARO:3001629|OXA-94,antibiotic inactivation
gb|CAA40146.1|ARO:3002997|LCR-1,antibiotic inactivation
gb|ABC61637.1|ARO:3001632|OXA-92,antibiotic inactivation
gb|AGV10818.1|ARO:3002669|APH(2'')-Ig,antibiotic inactivation
gb|ADN26580.1|ARO:3001953|CTX-M-93,antibiotic inactivation
gb|AGQ93789.1|ARO:3003176|CARB-21,antibiotic inactivation
gb|AFY98865.1|ARO:3001997|CTX-M-139,antibiotic inactivation
gb|CAA41211.1|ARO:3001400|OXA-5,antibiotic inactivation
gb|CBI75447.1|ARO:3002061|CMY-50,antibiotic inactivation
gb|ADC58623.1|ARO:3002463|LEN-13,antibiotic inactivation
gb|CAI43425.1|ARO:3002416|OXY-6-4,antibiotic inactivation
gb|AHE40557.1|ARO:3002626|ANT(6)-Ia,antibiotic inactivation
gb|CAQ03506.1|ARO:3001155|SHV-106,antibiotic inactivation
gb|AAG24866.1|ARO:3001430|OXA-36,antibiotic inactivation
gb|AIS67769.1|ARO:3003153|SHV-186,antibiotic inactivation
gb|CAA71324.1|ARO:3000918|TEM-49,antibiotic inactivation
gb|CAA79968.1|ARO:3002363|PER-1,antibiotic inactivation
gb|ABI74447.1|ARO:3001019|TEM-152,antibiotic inactivation
gb|CAP12353.2|ARO:3002428|OKP-A-11,antibiotic inactivation
gb|ADO50679.1|ARO:3002295|VIM-25,antibiotic inactivation
gb|AAA26548.1|ARO:3002534|AAC(3)-IIb,antibiotic inactivation
gb|AGF70638.1|ARO:3002325|KPC-15,antibiotic inactivation
gb|AHL30285.1|ARO:3001567|OXA-381,antibiotic inactivation
gb|ACS73598.1|ARO:3002339|GES-10,antibiotic inactivation
gb|AGU69254.1|ARO:3001687|OXA-316,antibiotic inactivation
gb|AAK18183.1|ARO:3002337|GES-8,antibiotic inactivation
gb|ACL68095.1|ARO:3002431|OKP-A-14,antibiotic inactivation
gb|AAK13430.1|ARO:3002199|IMP-8,antibiotic inactivation
gb|AGU69252.1|ARO:3001685|OXA-314,antibiotic inactivation
gb|ACL68096.1|ARO:3002430|OKP-A-13,antibiotic inactivation
gb|AFO55202.1|ARO:3001680|OXA-242,antibiotic inactivation
gb|AEM44653.1|ARO:3001973|CTX-M-113,antibiotic inactivation
gb|AAT46414.1|ARO:3000987|TEM-125,antibiotic inactivation
gb|AAF27723.1|ARO:3002330|GES-1,antibiotic inactivation
gb|ABQ52429.1|ARO:3001636|OXA-104,antibiotic inactivation
gb|CAJ77817.2|ARO:3001438|OXA-100,antibiotic inactivation
gb|CAQ42480.1|ARO:3001938|CTX-M-77,antibiotic inactivation
gb|AFU25653.1|ARO:3001837|ACT-15,antibiotic inactivation
gb|CAA62365.1|ARO:3002645|APH(3')-IIb,antibiotic inactivation
gb|ABN49112.1|ARO:3001148|SHV-96,antibiotic inactivation
gb|AAK14792.1|ARO:3000955|TEM-88,antibiotic inactivation
gb|AIN56719.1|ARO:3002496|OXA-418,antibiotic inactivation
gb|AAW81336.1|ARO:3001613|OXA-64,antibiotic inactivation
gb|CAL08007.1|ARO:3001001|TEM-137,antibiotic inactivation
gb|ABN49110.1|ARO:3001145|SHV-93,antibiotic inactivation
gb|AGW83454.1|ARO:3001543|OXA-356,antibiotic inactivation
gb|AGE45504.1|ARO:3002082|CMY-69,antibiotic inactivation
gb|CAP69660.1|ARO:3001811|OXA-129,antibiotic inactivation
gb|AGW16415.1|ARO:3001521|OXA-333,antibiotic inactivation
gb|BAD10948.2|ARO:3002563|AAC(6')-Isa,antibiotic inactivation
gb|AIT76104.1|ARO:3002180|MIR-15,antibiotic inactivation
gb|AGH33739.1|ARO:3002377|VEB-8,antibiotic inactivation
gb|AIA08936.1|ARO:3000444|rphA,antibiotic inactivation
gb|CAA33795.1|ARO:3003563|RCP-1,antibiotic inactivation
gb|CAP12358.1|ARO:3002451|OKP-B-18,antibiotic inactivation
gb|ABF06441.1|ARO:3002034|CMY-23,antibiotic inactivation
gb|AHL30278.1|ARO:3001564|OXA-378,antibiotic inactivation
gb|ABN09669.1|ARO:3001922|CTX-M-61,antibiotic inactivation
gb|ABS29619.1|ARO:3000841|CGB-1,antibiotic inactivation
gb|ABV31692.1|ARO:3001643|OXA-112,antibiotic inactivation
gb|ADM47435.1|ARO:3001695|OXA-134,antibiotic inactivation
gb|AAM22276.1|ARO:3000963|TEM-96,antibiotic inactivation
gb|AAX55643.1|ARO:3003558|Yent_y56,antibiotic inactivation
gb|AAZ78361.1|ARO:3001703|OXA-86,antibiotic inactivation
gb|AGA83484.1|ARO:3001369|TEM-153,antibiotic inactivation
gb|AEZ05108.1|ARO:3002349|GES-20,antibiotic inactivation
gb|CAA74573.1|ARO:3001867|CTX-M-4,antibiotic inactivation
gb|AEK78851.1|ARO:3002163|FOX-9,antibiotic inactivation
gb|AAO38247.1|ARO:3000361|EreA,antibiotic inactivation
gb|ABA06588.1|ARO:3001121|SHV-66,antibiotic inactivation
gb|AAD02244.1|ARO:3002580|AAC(6')-Ib9,antibiotic inactivation
gb|CAJ47132.2|ARO:3001131|SHV-77,antibiotic inactivation
gb|AFU25644.1|ARO:3002090|CMY-77,antibiotic inactivation
gb|AFK24647.1|ARO:3002301|VIM-31,antibiotic inactivation
gb|ADM25824.1|ARO:3001178|SHV-134,antibiotic inactivation
gb|AAK69830.1|ARO:3002455|LEN-2,antibiotic inactivation
gb|ACL37342.1|ARO:3002592|AAC6_IB_HZ,antibiotic inactivation
gb|AAL38577.1|ARO:3002577|AAC(6')-Ib4,antibiotic inactivation
gb|AAB58555.1|ARO:3001413|OXA-18,antibiotic inactivation
gb|CAJ19606.1|ARO:3002425|OKP-A-8,antibiotic inactivation
gb|AAZ04368.1|ARO:3002385|BEL-1,antibiotic inactivation
gb|AAD20273.1|ARO:3002256|IND-1,antibiotic inactivation
gb|AGW25367.1|ARO:3001386|TEM-209,antibiotic inactivation
gb|CAA76796.1|ARO:3000899|TEM-29,antibiotic inactivation
gb|ABY91240.1|ARO:3002315|KPC-5,antibiotic inactivation
gb|AAB49832.1|ARO:3002636|APH(2'')-IIIa,antibiotic inactivation
gb|AAF37209.2|ARO:3001083|SHV-25,antibiotic inactivation
gb|AGK07369.1|ARO:3001690|OXA-255,antibiotic inactivation
gb|ACI29348.1|ARO:3001946|CTX-M-86,antibiotic inactivation
gb|ADQ43421.1|ARO:3002646|APH(3')-IIc,antibiotic inactivation
gb|BAD89802.1|ARO:3002212|IMP-21,antibiotic inactivation
gb|AFO55201.1|ARO:3001679|OXA-241,antibiotic inactivation
gb|ABC18328.3|ARO:3001916|CTX-M-54,antibiotic inactivation
gb|AAC32891.1|ARO:3000898|TEM-28,antibiotic inactivation
gb|AAT49068.1|ARO:3002205|IMP-14,antibiotic inactivation
gb|BAD11815.1|ARO:3002593|AAC(6')-Ib-SK,antibiotic inactivation
gb|AAV83795.1|ARO:3001000|TEM-136,antibiotic inactivation
gb|CAJ47129.2|ARO:3001128|SHV-74,antibiotic inactivation
gb|ACR66323.1|ARO:3001059|SHV-1,antibiotic inactivation
gb|AHA80103.1|ARO:3002114|CMY-102,antibiotic inactivation
gb|AAC23556.1|ARO:3002660|APH(6)-Id,antibiotic inactivation
gb|AHI63011.1|ARO:3001552|OXA-365,antibiotic inactivation
gb|ABF47918.1|ARO:3001630|OXA-95,antibiotic inactivation
gb|CAJ47131.2|ARO:3001130|SHV-76,antibiotic inactivation
gb|AAL86924.1|ARO:3001884|CTX-M-22,antibiotic inactivation
gb|CAA52904.1|ARO:3002688|catS,antibiotic inactivation
gb|BAA02563.2|ARO:3002182|MOX-1,antibiotic inactivation
gb|PXK69226.1|ARO:3002462|LEN-12,antibiotic inactivation
gb|BAL15076.1|ARO:3001484|OXA-206,antibiotic inactivation
gb|AAD37413.1|ARO:3001060|SHV-2,antibiotic inactivation
gb|ACY29468.1|ARO:3002289|VIM-19,antibiotic inactivation
gb|ACU00153.1|ARO:3001974|CTX-M-114,antibiotic inactivation
gb|ADX78234.1|ARO:3002297|VIM-27,antibiotic inactivation
gb|AAB66655.1|ARO:3002663|APH(9)-Ib,antibiotic inactivation
gb|ABS72351.1|ARO:3001152|SHV-103,antibiotic inactivation
gb|ACV44456.1|ARO:3002405|OXY-2-10,antibiotic inactivation
gb|CAJ47126.2|ARO:3001125|SHV-71,antibiotic inactivation
gb|AGN11769.1|ARO:3001999|CTX-M-141,antibiotic inactivation
gb|AHL30282.1|ARO:3001570|OXA-384,antibiotic inactivation
gb|AAN05029.1|ARO:3000981|TEM-118,antibiotic inactivation
gb|ACS44715.1|ARO:3002576|AAC(6')-Ib3,antibiotic inactivation
gb|AFO59566.1|ARO:3002226|IMP-35,antibiotic inactivation
gb|AIT76109.1|ARO:3002153|DHA-22,antibiotic inactivation
gb|AAG33665.1|ARO:3001431|OXA-37,antibiotic inactivation
gb|CAP12359.2|ARO:3002452|OKP-B-19,antibiotic inactivation
gb|AAN05030.1|ARO:3002475|LEN-3,antibiotic inactivation
gb|CAA76793.1|ARO:3000891|TEM-20,antibiotic inactivation
gb|AFP97028.1|ARO:3002228|IMP-37,antibiotic inactivation
gb|BAP28835.1|ARO:3003116|OXA-420,antibiotic inactivation
gb|CAJ32502.1|ARO:3002274|VIM-4,antibiotic inactivation
gb|ACT09125.1|ARO:3001799|OXA-161,antibiotic inactivation
gb|AFQ23964.1|ARO:3001197|SHV-158,antibiotic inactivation
gb|ABF70513.1|ARO:3002221|IMP-30,antibiotic inactivation
gb|CAA06312.1|ARO:3001870|CTX-M-7,antibiotic inactivation
gb|AGW16405.1|ARO:3001511|OXA-323,antibiotic inactivation
gb|AAU25807.1|ARO:3002456|LEN-5,antibiotic inactivation
gb|CAP12356.2|ARO:3002438|OKP-B-5,antibiotic inactivation
gb|BAG14343.1|ARO:3002052|CMY-41,antibiotic inactivation
gb|AGK07368.1|ARO:3001689|OXA-253,antibiotic inactivation
gb|CAD88479.1|ARO:3002025|CMY-14,antibiotic inactivation
gb|ACP18864.1|ARO:3001035|TEM-169,antibiotic inactivation
gb|BAB15941.1|ARO:3002197|IMP-6,antibiotic inactivation
gb|CAK55557.1|ARO:3002585|AAC(6')-31,antibiotic inactivation
gb|AIL92326.1|ARO:3002254|CARB-17,antibiotic inactivation
gb|AAV66328.1|ARO:3001114|SHV-59,antibiotic inactivation
gb|AAF05611.1|ARO:3000946|TEM-79,antibiotic inactivation
gb|AAP70012.1|ARO:3001782|OXA-48,antibiotic inactivation
gb|AGC60013.1|ARO:3001787|OXA-245,antibiotic inactivation
gb|CAD08929.1|ARO:3001883|CTX-M-21,antibiotic inactivation
gb|AAS13399.1|ARO:3002028|CMY-17,antibiotic inactivation
gb|AAA16194.1|ARO:3002540|AAC(3)-VIa,antibiotic inactivation
gb|AEN03071.1|ARO:3000467|NDM-5,antibiotic inactivation
gb|ACQ82806.1|ARO:3002498|PDC-2,antibiotic inactivation
gb|CAP12347.2|ARO:3002466|LEN-19,antibiotic inactivation
gb|AAA21889.1|ARO:3002554|AAC(6')-Ig,antibiotic inactivation
gb|ACC58995.1|ARO:3001611|OXA-58,antibiotic inactivation
gb|CBH51824.1|ARO:3002629|ANT(6)-Ib,antibiotic inactivation
gb|AHM76771.1|ARO:3001838|ACT-17,antibiotic inactivation
gb|AJT57878.1|ARO:3003162|OXA-435,antibiotic inactivation
gb|AAC64366.1|ARO:3002847|arr-2,antibiotic inactivation
gb|CAA30246.1|ARO:3001397|OXA-2,antibiotic inactivation
gb|AIS19858.1|ARO:3003177|IMI-7,antibiotic inactivation
gb|CAA30578.1|ARO:3002652|APH(3')-VIa,antibiotic inactivation
gb|ADM26745.1|ARO:3001474|OXA-180,antibiotic inactivation
gb|ADK73994.1|ARO:3002161|FOX-8,antibiotic inactivation
gb|AET99222.1|ARO:3001046|TEM-186,antibiotic inactivation
gb|CAJ19620.1|ARO:3002444|OKP-B-11,antibiotic inactivation
gb|AFO09968.1|ARO:3001476|OXA-184,antibiotic inactivation
gb|BAF63422.1|ARO:3001925|CTX-M-64,antibiotic inactivation
gb|AAV65289.1|ARO:3001418|OXA-23,antibiotic inactivation
gb|BAE48233.1|ARO:3002030|CMY-19,antibiotic inactivation
gb|ACQ82814.1|ARO:3002508|PDC-9,antibiotic inactivation
gb|CAD53575.1|ARO:3002531|AAC(3)-Ic,antibiotic inactivation
gb|AAB63533.1|ARO:3002556|AAC(6')-Ii,antibiotic inactivation
gb|ABD48715.1|ARO:3001626|OXA-88,antibiotic inactivation
gb|ACM04459.1|ARO:3001158|SHV-109,antibiotic inactivation
gb|AFJ79785.1|ARO:3002171|MIR-6,antibiotic inactivation
gb|AAK30619.1|ARO:3000957|TEM-90,antibiotic inactivation
gb|AHL39327.1|ARO:3002099|CMY-86,antibiotic inactivation
gb|ADK35873.1|ARO:3001469|OXA-169,antibiotic inactivation
gb|CAA53242.1|ARO:3001402|OXA-7,antibiotic inactivation
gb|CAC87665.1|ARO:3000855|CAU-1,antibiotic inactivation
gb|AAN32638.1|ARO:3000842|EBR-1,antibiotic inactivation
gb|AFH88134.1|ARO:3001983|CTX-M-124,antibiotic inactivation
gb|CAQ00120.1|ARO:3001022|TEM-156,antibiotic inactivation
gb|AET07387.1|ARO:3002076|CMY-63,antibiotic inactivation
gb|AHA11126.1|ARO:3001550|OXA-363,antibiotic inactivation
gb|AAC09015.1|ARO:3002481|AER-1,antibiotic inactivation
gb|AFN20670.1|ARO:3001499|OXA-240,antibiotic inactivation
gb|AAX54694.1|ARO:3001901|CTX-M-39,antibiotic inactivation
gb|AAL05630.1|ARO:3002313|KPC-3,antibiotic inactivation
gb|AAZ14084.2|ARO:3001013|TEM-146,antibiotic inactivation
gb|AAF34336.1|ARO:3001080|SHV-22,antibiotic inactivation
gb|CAG34105.1|ARO:3000993|TEM-129,antibiotic inactivation
gb|ABD58917.1|ARO:3002615|aadA15,antibiotic inactivation
gb|AGC54798.1|ARO:3002107|CMY-94,antibiotic inactivation
gb|AIT76113.1|ARO:3002174|MIR-9,antibiotic inactivation
gb|CAJ19601.1|ARO:3002421|OKP-A-4,antibiotic inactivation
gb|AGU91756.1|ARO:3002359|NDM-9,antibiotic inactivation
gb|AGZ83156.1|ARO:3001547|OXA-360,antibiotic inactivation
gb|CBH19182.1|ARO:3002057|CMY-46,antibiotic inactivation
gb|AEB98920.1|ARO:3001479|OXA-194,antibiotic inactivation
gb|AAD22539.1|ARO:3000923|TEM-54,antibiotic inactivation
gb|ADZ75467.1|ARO:3002322|KPC-12,antibiotic inactivation
gb|AFK73452.1|ARO:3002094|CMY-81,antibiotic inactivation
gb|AAK13078.1|ARO:3002195|IMP-4,antibiotic inactivation
gb|ADY02554.1|ARO:3001965|CTX-M-105,antibiotic inactivation
gb|ADK92148.1|ARO:3001709|OXA-182,antibiotic inactivation
gb|ADI58620.1|ARO:3001660|OXA-176,antibiotic inactivation
gb|AGW16409.1|ARO:3001515|OXA-327,antibiotic inactivation
gb|CCJ32596.1|ARO:3001673|OXA-248,antibiotic inactivation
gb|AAA86871.1|ARO:3002841|vatB,antibiotic inactivation
gb|AGW83452.1|ARO:3001541|OXA-354,antibiotic inactivation
gb|CAM88398.1|ARO:3002370|VEB-1,antibiotic inactivation
gb|AAB97924.1|ARO:3001411|OXA-16,antibiotic inactivation
gb|CAI10727.2|ARO:3001111|SHV-55,antibiotic inactivation
gb|AAW81342.1|ARO:3001619|OXA-71,antibiotic inactivation
gb|AFW16978.1|ARO:3001352|SHV-168,antibiotic inactivation
gb|BAC61820.1|ARO:3003151|CARB-22,antibiotic inactivation
gb|CAD70280.1|ARO:3001890|CTX-M-28,antibiotic inactivation
gb|AGS82586.1|ARO:3002309|VIM-39,antibiotic inactivation
