query_id,label
gb|AAC60780.1|ARO:3003049|rosB,antibiotic efflux
gb|AAA20116.1|ARO:3000180|tetA(P),antibiotic efflux
gb|BAA11237.1|ARO:3000254|emrY,antibiotic efflux
gb|CAJ77855.1|ARO:3000779|adeH,antibiotic efflux
gb|AAQ10694.1|ARO:3003047|qacB,antibiotic efflux
gb|KIX81495.1|ARO:3002813|lmrB,antibiotic efflux
gb|ACJ59254.1|ARO:3000768|abeS,antibiotic efflux
gb|ABV18113.1|ARO:3001329|mdtG,antibiotic efflux
gb|BAA11236.1|ARO:3000206|emrK,antibiotic efflux
gb|BAC11911.1|ARO:3003551|emeA,antibiotic efflux
gb|AAX14802.1|ARO:3000781|adeJ,antibiotic efflux
gb|CAC14596.1|ARO:3003057|smeF,antibiotic efflux
gb|BAA07390.1|ARO:3002893|tcr3,antibiotic efflux
gb|CAC80727.1|ARO:3000476|tet(31),antibiotic efflux
gb|AAC76296.1|ARO:3000656|AcrS,antibiotic efflux
gb|ABS43151.1|ARO:3000784|cmeB,antibiotic efflux
gb|BAO79432.1|ARO:3000785|cmeC,antibiotic efflux
gb|AAB41956.1|ARO:3000800|MexC,antibiotic efflux
gb|AAB41958.1|ARO:3000802|OprJ,antibiotic efflux
gb|AAC75136.1|ARO:3000793|mdtB,antibiotic efflux
gb|BAB56495.1|ARO:3000746|mepR,antibiotic efflux
gb|AAL14440.1|ARO:3000775|adeB,antibiotic efflux
gb|BAE77933.1|ARO:3000518|CRP,antibiotic efflux
gb|CAC14595.1|ARO:3003056|smeE,antibiotic efflux
gb|CAD70268.1|ARO:3002704|fexA,antibiotic efflux
gb|AAA99505.1|ARO:3002988|bcrB,antibiotic efflux
gb|AAD04032.1|ARO:3002892|otr(B),antibiotic efflux
gb|CAM12479.1|ARO:3000567|tet(40),antibiotic efflux
gb|AAK97755.1|ARO:3000167|tet(C),antibiotic efflux
gb|AAD25538.1|ARO:3000174|tet(G),antibiotic efflux
gb|AAF27726.1|ARO:3002694|cmlA4,antibiotic efflux
gb|BAB36671.1|ARO:3000832|evgA,antibiotic efflux
gb|AAA26057.1|ARO:3002693|cmlA1,antibiotic efflux
gb|CAL30186.1|ARO:3002699|cmlB1,antibiotic efflux
gb|AAC73564.1|ARO:3000216|acrB,antibiotic efflux
gb|CAA75663.1|ARO:3000175|tet(H),antibiotic efflux
gb|AAW66497.1|ARO:3000566|tet(39),antibiotic efflux
gb|AAG05881.1|ARO:3000803|MexE,antibiotic efflux
gb|AAD12753.1|ARO:3000177|tet(J),antibiotic efflux
gb|AAB84282.1|ARO:3000181|tet(V),antibiotic efflux
gb|CCQ22388.1|ARO:3000421|norB,antibiotic efflux
gb|AAL19304.1|ARO:3000791|mdsC,antibiotic efflux
gb|ABS43901.1|ARO:3000783|cmeA,antibiotic efflux
gb|AAC77293.1|ARO:3001214|mdtM,antibiotic efflux
gb|AAF67494.2|ARO:3002522|novA,antibiotic efflux
gb|CAJ77857.1|ARO:3000778|adeG,antibiotic efflux
gb|CAL34518.1|ARO:3000526|cmeR,antibiotic efflux
gb|BAB35162.1|ARO:3000676|H-NS,antibiotic efflux
gb|AAB58161.1|ARO:3003010|ceoB,antibiotic efflux
gb|AAA22277.1|ARO:3003007|bmr,antibiotic efflux
gb|AAC60781.1|ARO:3003048|rosA,antibiotic efflux
gb|AAD51346.1|ARO:3003053|smeC,antibiotic efflux
gb|AAL75563.1|ARO:3000168|tet(D),antibiotic efflux
gb|ACJ63262.1|ARO:3003107|mef(B),antibiotic efflux
gb|AEZ36150.1|ARO:3000448|QepA1,antibiotic efflux
gb|AAL14439.1|ARO:3000774|adeA,antibiotic efflux
gb|AAC75137.1|ARO:3000794|mdtC,antibiotic efflux
gb|AAC75429.1|ARO:3000833|evgS,antibiotic efflux
gb|AAC75731.1|ARO:3000516|emrR,antibiotic efflux
gb|AAF42063.1|ARO:3000810|mtrC,antibiotic efflux
gb|AAG03380.1|ARO:3002703|cmx,antibiotic efflux
gb|BAD89844.2|ARO:3000753|abeM,antibiotic efflux
gb|AAL19305.1|ARO:3000790|mdsB,antibiotic efflux
gb|ATC67679.1|ARO:3000838|arlR,antibiotic efflux
gb|BAA16344.1|ARO:3000491|acrD,antibiotic efflux
gb|AAK52606.1|ARO:3002696|cmlA6,antibiotic efflux
gb|BAE78084.1|ARO:3003548|mdtN,antibiotic efflux
gb|AAB28795.1|ARO:3000178|tet(K),antibiotic efflux
gb|AFK80333.1|ARO:3001313|facT,antibiotic efflux
gb|ACJ41739.1|ARO:3000780|adeI,antibiotic efflux
gb|AAG07593.1|ARO:3000807|MexH,antibiotic efflux
gb|AAC76298.1|ARO:3000502|AcrF,antibiotic efflux
gb|AAC76297.1|ARO:3000499|AcrE,antibiotic efflux
gb|AAD51344.1|ARO:3003051|smeA,antibiotic efflux
gb|CAH35803.1|ARO:3002982|amrA,antibiotic efflux
gb|AAD51348.1|ARO:3003066|smeR,antibiotic efflux
gb|AAS68233.1|ARO:3000391|norA,antibiotic efflux
gb|AAD44693.1|ARO:3000816|mtrA,antibiotic efflux
gb|AAB41957.1|ARO:3000801|MexD,antibiotic efflux
gb|AAP93922.1|ARO:3000569|tet(41),antibiotic efflux
gb|AYV52072.1|ARO:3002882|lmrD,antibiotic efflux
gb|BAM10414.1|ARO:3003039|OprA,antibiotic efflux
gb|AAX14803.1|ARO:3000782|adeK,antibiotic efflux
gb|AFK13828.1|ARO:3000823|ramA,antibiotic efflux
gb|AAV85981.1|ARO:3000533|macA,antibiotic efflux
gb|AAB58160.1|ARO:3003009|ceoA,antibiotic efflux
gb|CAA03986.1|ARO:3000343|tap,antibiotic efflux
gb|AAC45805.1|ARO:3002702|cmrA,antibiotic efflux
gb|BAA16547.1|ARO:3000027|emrA,antibiotic efflux
gb|ACS83748.1|ARO:3000573|tet(43),antibiotic efflux
gb|BAA34300.1|ARO:3003033|mexY,antibiotic efflux
gb|AML99881.1|ARO:3001327|MdtK,antibiotic efflux
gb|CAB13166.1|ARO:3003063|ykkC,antibiotic efflux
gb|AAC75733.1|ARO:3000074|emrB,antibiotic efflux
gb|AGV28567.1|ARO:3000559|adeN,antibiotic efflux
gb|BAE77781.1|ARO:3000795|mdtE,antibiotic efflux
gb|BAA15221.2|ARO:3000263|marA,antibiotic efflux
gb|AAF42062.1|ARO:3000811|mtrD,antibiotic efflux
gb|AAA74437.1|ARO:3000378|MexB,antibiotic efflux
gb|AAD09860.1|ARO:3000561|tet(30),antibiotic efflux
gb|AAV80464.1|ARO:3000565|tet(38),antibiotic efflux
gb|AAN06707.1|ARO:3000165|tet(A),antibiotic efflux
gb|AAD25063.1|ARO:3000183|tet(Z),antibiotic efflux
gb|AAD51345.1|ARO:3003052|smeB,antibiotic efflux
gb|AAC36944.1|ARO:3003006|blt,antibiotic efflux
gb|BAE78083.1|ARO:3003549|mdtO,antibiotic efflux
gb|BAA07072.1|ARO:3002812|pp-flo,antibiotic efflux
gb|AAK76137.1|ARO:3000024|patA,antibiotic efflux
gb|AAK76136.1|ARO:3000025|patB,antibiotic efflux
gb|AAC43969.1|ARO:3003037|opcM,antibiotic efflux
gb|AAK99679.1|ARO:3000822|pmrA,antibiotic efflux
gb|CAD12227.2|ARO:3000478|tet(33),antibiotic efflux
gb|AAK37619.1|ARO:3000481|tet(35),antibiotic efflux
gb|AAR96051.1|ARO:3002894|otr(C),antibiotic efflux
gb|AAG03546.1|ARO:3003679|TriA,antibiotic efflux
gb|AAG03547.1|ARO:3003680|TriB,antibiotic efflux
gb|AAG03548.1|ARO:3003681|TriC,antibiotic efflux
gb|AAG08359.1|ARO:3003682|OpmH,antibiotic efflux
gb|BAE06007.1|ARO:3003698|mexP,antibiotic efflux
gb|BAE06008.1|ARO:3003699|mexQ,antibiotic efflux
gb|AAG07065.1|ARO:3003692|MexJ,antibiotic efflux
gb|AAG07064.1|ARO:3003693|MexK,antibiotic efflux
gb|AAG07762.1|ARO:3003030|MexV,antibiotic efflux
gb|AAG07763.1|ARO:3003031|MexW,antibiotic efflux
gb|BAE06009.1|ARO:3003700|opmE,antibiotic efflux
gb|BAE06005.1|ARO:3003704|mexM,antibiotic efflux
gb|BAE06006.1|ARO:3003705|mexN,antibiotic efflux
gb|AAA26793.1|ARO:3003748|oleC,antibiotic efflux
gb|ABW91179.1|ARO:3004665|cmlA8,antibiotic efflux
gb|ANK04027.1|ARO:3003838|gadW,antibiotic efflux
gb|CAE00499.1|ARO:3003835|cdeA,antibiotic efflux
gb|AAC73788.1|ARO:3003841|kdpE,antibiotic efflux
gb|NP_862226.1|ARO:3004639|Cstr_tetA,antibiotic efflux
gb|AAP43109.1|ARO:3003922|oqxA,antibiotic efflux
gb|AAP43110.2|ARO:3003923|oqxB,antibiotic efflux
gb|XP_753111.1|ARO:3003942|abcA,antibiotic efflux
gb|WP_104671188.1|ARO:3003948|efrA,antibiotic efflux
gb|CDO61516.1|ARO:3003949|efrB,antibiotic efflux
gb|AAC74000.1|ARO:3003950|msbA,antibiotic efflux
gb|ADO96486.1|ARO:3003953|hmrM,antibiotic efflux
gb|BAG75524.1|ARO:3003954|efmA,antibiotic efflux
gb|CCP45647.1|ARO:3003955|efpA,antibiotic efflux
gb|AAF40763.1|ARO:3003961|farA,antibiotic efflux
gb|AAF40764.1|ARO:3003962|farB,antibiotic efflux
gb|AAD08227.1|ARO:3003964|hp1181,antibiotic efflux
gb|ABF33001.1|ARO:3003969|lmrP,antibiotic efflux
gb|AAC43550.1|ARO:3003967|lfrA,antibiotic efflux
gb|AAF74725.1|ARO:3004659|Mef(En2),antibiotic efflux
gb|BAA14147.1|ARO:3004667|Saur_norA,antibiotic efflux
gb|ADI87853.1|ARO:3004666|pexA,antibiotic efflux
gb|APB03219.1|ARO:3003986|TaeA,antibiotic efflux
gb|AAG05916.1|ARO:3004073|MuxA,antibiotic efflux
gb|APB03214.1|ARO:3003980|tetA(58),antibiotic efflux
gb|SIP52035.1|ARO:3004054|Paer_CpxR,antibiotic efflux
gb|ANZ79241.1|ARO:3004036|tetB(60),antibiotic efflux
gb|AET10444.1|ARO:3004032|tetA(46),antibiotic efflux
gb|AET10445.1|ARO:3004033|tetB(46),antibiotic efflux
gb|ANZ79240.1|ARO:3004035|tetA(60),antibiotic efflux
gb|AAG16656.1|ARO:3002705|floR,antibiotic efflux
gb|AAG05913.1|ARO:3004072|OpmB,antibiotic efflux
gb|ALH22601.1|ARO:3000620|adeL,antibiotic efflux
gb|AAG08375.1|ARO:3004038|Paer_emrE,antibiotic efflux
gb|CAA77936.1|ARO:3004039|Ecol_emrE,antibiotic efflux
gb|CAC41008.1|ARO:3004041|Kpne_acrA,antibiotic efflux
gb|ABG77965.1|ARO:3004042|Eclo_acrA,antibiotic efflux
gb|AAC73565.1|ARO:3004043|Ecol_acrA,antibiotic efflux
gb|ALV80601.1|ARO:3003801|bcr-1,antibiotic efflux
gb|AAG07106.1|ARO:3004056|ArmR,antibiotic efflux
gb|AAA22851.1|ARO:3000179|tet(L),antibiotic efflux
gb|AEX49906.1|ARO:3003583|basS,antibiotic efflux
gb|AAG05882.1|ARO:3000804|MexF,antibiotic efflux
gb|AAG03816.1|ARO:3000379|OprM,antibiotic efflux
gb|AAG05915.1|ARO:3004074|MuxB,antibiotic efflux
gb|AAG05914.1|ARO:3004075|MuxC,antibiotic efflux
gb|AAG04750.1|ARO:3004077|PmpM,antibiotic efflux
gb|CAH14032.1|ARO:3004099|LpeA,antibiotic efflux
gb|CAH14033.1|ARO:3004100|LpeB,antibiotic efflux
gb|ACF70723.1|ARO:3004103|QepA2,antibiotic efflux
gb|AAG05661.1|ARO:3004107|Paer_soxR,antibiotic efflux
gb|EGP45230.2|ARO:3004142|OprZ,antibiotic efflux
gb|EGP45232.2|ARO:3004143|AxyX,antibiotic efflux
gb|EGP45231.1|ARO:3004144|AxyY,antibiotic efflux
gb|AFH35853.1|ARO:3001328|Ecol_mdfA,antibiotic efflux
gb|CAD31707.1|ARO:3002691|Sent_cmlA,antibiotic efflux
gb|AQX36338.1|ARO:3004379|QepA4,antibiotic efflux
gb|AMP42492.1|ARO:3004441|tet(59),antibiotic efflux
gb|ABO11759.2|ARO:3004573|Abau_AbaF,antibiotic efflux
gb|ACJ41547.2|ARO:3004574|Abau_AbaQ,antibiotic efflux
gb|ACQ82816.1|ARO:3004577|Abau_AmvA,antibiotic efflux
gb|BAH63251.1|ARO:3004580|Kpne_KpnE,antibiotic efflux
gb|BAH63252.1|ARO:3004583|Kpne_KpnF,antibiotic efflux
gb|EHL92831.1|ARO:3004588|Kpne_KpnG,antibiotic efflux
gb|EOU56998.1|ARO:3004597|Kpne_KpnH,antibiotic efflux
gb|AJO67548.1|ARO:3005006|tet(57),antibiotic efflux
gb|AEH26330.1|ARO:3005009|qacE,antibiotic efflux
gb|AAC44316.1|ARO:3005010|qacEdelta1,antibiotic efflux
gb|TKW44661.1|ARO:3005040|YajC,antibiotic efflux
gb|ABZ01840.1|ARO:3005043|cmlA9,antibiotic efflux
gb|CCN31428.1|ARO:3005049|CrcB,antibiotic efflux
gb|AIA35096.1|ARO:3005059|LptD,antibiotic efflux
gb|AAG06465.1|ARO:3005063|cprR,antibiotic efflux
gb|AAG06466.1|ARO:3005064|cprS,antibiotic efflux
gb|AAG05187.1|ARO:3005067|ParS,antibiotic efflux
gb|AAG05188.1|ARO:3005068|ParR,antibiotic efflux
gb|AAC16242.1|ARO:3005069|rsmA,antibiotic efflux
gb|QHW12307.1|ARO:3005089|mef(D),antibiotic efflux
gb|ADZ12700.1|ARO:3005090|RanB,antibiotic efflux
gb|ADZ12699.1|ARO:3005091|RanA,antibiotic efflux
gb|CAA76544.1|ARO:3003836|qacH,antibiotic efflux
gb|AAZ42322.1|ARO:3005098|qacL,antibiotic efflux
gb|AAW38464.1|ARO:3004572|Saur_LmrS,antibiotic efflux
gb|AGP27106.1|ARO:3007010|norC,antibiotic efflux
gb|WP_002289367.1|ARO:3007011|mdeA,antibiotic efflux
gb|WP_042355600.1|ARO:3007012|sepA,antibiotic efflux
gb|BAB43261.1|ARO:3007013|sdrM,antibiotic efflux
gb|CAD55144.1|ARO:3007014|qacJ,antibiotic efflux
gb|WP_015740450.1|ARO:3007015|qacG,antibiotic efflux
gb|AEV23046.1|ARO:3007019|fexB,antibiotic efflux
gb|ACN32294.1|ARO:3000237|TolC,antibiotic efflux
gb|AAG07592.1|ARO:3000806|MexG,antibiotic efflux
gb|AAG07594.1|ARO:3000808|MexI,antibiotic efflux
gb|AAC75271.1|ARO:3003952|YojI,antibiotic efflux
gb|APB03215.1|ARO:3003981|tetB(58),antibiotic efflux
gb|AAK37618.1|ARO:3005008|TxR,antibiotic efflux
gb|AAB64408.1|ARO:3007050|mreA,antibiotic efflux
gb|QQA64076.1|ARO:3007049|mef(J),antibiotic efflux
gb|QQM99829.1|ARO:3007047|mef(H),antibiotic efflux
gb|CYF42523.1|ARO:3004047|kdpD,antibiotic efflux
gb|VWQ00850.1|ARO:3003843|leuO,antibiotic efflux
gb|QIQ10744.1|ARO:3007492|tet(62),antibiotic efflux
gb|QJR33972.1|ARO:3007493|tet(63),antibiotic efflux
gb|WP_124470450.1|ARO:3007494|tet(64),antibiotic efflux
gb|NP_706356.2|ARO:3007509|Sfle_acrA,antibiotic efflux
gb|BAL43360.1|ARO:3003745|mef(C),antibiotic efflux
gb|AAK99775.1|ARO:3000614|mef(E),antibiotic efflux
gb|QNR09091.1|ARO:3007044|mef(F),antibiotic efflux
gb|NP_217372.1|ARO:3007659|Rv2856,antibiotic efflux
gb|NP_216393.1|ARO:3007662|Rv1877,antibiotic efflux
gb|AMD83542.1|ARO:3007669|aadT,antibiotic efflux
gb|WPF67354.1|ARO:3007838|tet(65),antibiotic efflux
gb|NP_253005.1|ARO:3004069|MvaT,antibiotic efflux
gb|WP_001985623.1|ARO:3004578|Abau_AbuO,antibiotic efflux
gb|VWQ04090.1|ARO:3005042|mlaD,antibiotic efflux
gb|VWQ04088.1|ARO:3005041|mlaF,antibiotic efflux
gb|ACT97415.1|ARO:3002999|CblA-1,antibiotic inactivation
gb|AEJ08681.1|ARO:3001109|SHV-52,antibiotic inactivation
gb|AFJ59957.1|ARO:3001989|CTX-M-130,antibiotic inactivation
gb|AEX08599.1|ARO:3002356|NDM-6,antibiotic inactivation
gb|BAP68758.1|ARO:3001855|ACT-35,antibiotic inactivation
gb|AAF61417.1|ARO:3002244|CARB-5,antibiotic inactivation
gb|AAT45742.1|ARO:3000988|TEM-126,antibiotic inactivation
gb|ACH58990.1|ARO:3002511|LRA-12,antibiotic inactivation
gb|AAF19151.1|ARO:3000938|TEM-72,antibiotic inactivation
gb|AAD45935.1|ARO:3000928|TEM-59,antibiotic inactivation
gb|ACS35345.1|ARO:3002320|KPC-10,antibiotic inactivation
gb|AEV91551.1|ARO:3001711|OXA-212,antibiotic inactivation
gb|CAB94707.1|ARO:3002193|IMP-2,antibiotic inactivation
gb|CAA63264.1|ARO:3002012|CMY-1,antibiotic inactivation
gb|AGW16411.1|ARO:3001517|OXA-329,antibiotic inactivation
gb|AEV91214.1|ARO:3001832|ACT-10,antibiotic inactivation
gb|BAO09635.1|ARO:3001557|OXA-371,antibiotic inactivation
gb|AFA51699.1|ARO:3001980|CTX-M-121,antibiotic inactivation
gb|AAS48620.1|ARO:3002372|VEB-3,antibiotic inactivation
gb|AAA26652.1|ARO:3002835|lnuA,antibiotic inactivation
gb|CAD58780.1|ARO:3001794|OXA-45,antibiotic inactivation
gb|ACM67635.1|ARO:3001800|OXA-226,antibiotic inactivation
gb|AIS67611.1|ARO:3003163|CTX-M-155,antibiotic inactivation
gb|AIT76106.1|ARO:3002146|DHA-15,antibiotic inactivation
gb|CAI43424.1|ARO:3002415|OXY-6-3,antibiotic inactivation
gb|ACC85616.1|ARO:3002804|FosA2,antibiotic inactivation
gb|AAA26699.1|ARO:3002649|APH(3')-Va,antibiotic inactivation
gb|AAG15269.1|ARO:3002528|AAC(3)-Ia,antibiotic inactivation
gb|CAI43422.1|ARO:3002413|OXY-6-1,antibiotic inactivation
gb|AIT76099.1|ARO:3002125|CMY-114,antibiotic inactivation
gb|AAQ08905.1|ARO:3001808|OXA-60,antibiotic inactivation
gb|CAJ77809.1|ARO:3001650|OXA-90,antibiotic inactivation
gb|AAG29813.1|ARO:3002380|SME-2,antibiotic inactivation
gb|AAA25683.1|ARO:3002538|AAC(3)-IIIc,antibiotic inactivation
gb|AAL79541.1|ARO:3002397|OXY-2-2,antibiotic inactivation
gb|ACS44783.1|ARO:3002188|MOX-5,antibiotic inactivation
gb|AGE11905.1|ARO:3000904|TEM-34,antibiotic inactivation
gb|CAM86994.1|ARO:3001617|OXA-69,antibiotic inactivation
gb|AAO33760.1|ARO:3000879|TEM-7,antibiotic inactivation
gb|BAA84973.1|ARO:3001082|SHV-24,antibiotic inactivation
gb|CCE94500.1|ARO:3001502|OXA-256,antibiotic inactivation
gb|AGW16412.1|ARO:3001518|OXA-330,antibiotic inactivation
gb|ADM21467.1|ARO:3002053|CMY-42,antibiotic inactivation
gb|AFJ11384.1|ARO:3002546|AAC(6')-Ib,antibiotic inactivation
gb|AFU25635.1|ARO:3002083|CMY-70,antibiotic inactivation
gb|AFK80745.1|ARO:3002350|GES-21,antibiotic inactivation
gb|AAN04883.1|ARO:3001099|SHV-41,antibiotic inactivation
gb|AHN53381.1|ARO:3001577|OXA-391,antibiotic inactivation
gb|AAR84298.1|ARO:3000996|TEM-132,antibiotic inactivation
gb|CAH10847.1|ARO:3002620|aadA23,antibiotic inactivation
gb|AGT37351.1|ARO:3002360|NDM-10,antibiotic inactivation
gb|AAN04884.1|ARO:3001100|SHV-42,antibiotic inactivation
gb|AAK49460.1|ARO:3001429|OXA-35,antibiotic inactivation
gb|AAF64386.1|ARO:3001076|SHV-18,antibiotic inactivation
gb|CAA90432.1|ARO:3003026|fusH,antibiotic inactivation
gb|CAJ47134.2|ARO:3001133|SHV-79,antibiotic inactivation
gb|CAA71322.1|ARO:3000916|TEM-47,antibiotic inactivation
gb|CAA46346.1|ARO:3000887|TEM-16,antibiotic inactivation
gb|AGC50807.1|ARO:3002307|VIM-37,antibiotic inactivation
gb|AIT76085.1|ARO:3001849|ACT-29,antibiotic inactivation
gb|CAA71947.1|ARO:3002157|FOX-3,antibiotic inactivation
gb|ACE77058.1|ARO:3002366|PER-4,antibiotic inactivation
gb|CAF05908.1|ARO:3000845|GIM-1,antibiotic inactivation
gb|BAM62793.1|ARO:3002233|IMP-42,antibiotic inactivation
gb|AAK82652.1|ARO:3000965|TEM-102,antibiotic inactivation
gb|AAB39956.1|ARO:3000979|TEM-116,antibiotic inactivation
gb|ADK55605.1|ARO:3002066|CMY-55,antibiotic inactivation
gb|AAY84742.1|ARO:3001904|CTX-M-42,antibiotic inactivation
gb|ACI22621.1|ARO:3001154|SHV-105,antibiotic inactivation
gb|AFK73446.1|ARO:3002092|CMY-79,antibiotic inactivation
gb|ADT91162.1|ARO:3002067|CMY-56,antibiotic inactivation
gb|AJA32744.1|ARO:3003149|OXA-426,antibiotic inactivation
gb|ADP02979.1|ARO:3002059|CMY-48,antibiotic inactivation
gb|AAT46413.1|ARO:3000972|TEM-109,antibiotic inactivation
gb|CAG27800.1|ARO:3003203|TLA-2,antibiotic inactivation
gb|AHN60527.1|ARO:3001071|SHV-12,antibiotic inactivation
gb|AAT01092.1|ARO:3001773|OXA-61,antibiotic inactivation
gb|AAC09012.1|ARO:3002243|CARB-4,antibiotic inactivation
gb|AAL68645.1|ARO:3002681|catB9,antibiotic inactivation
gb|AAC32889.2|ARO:3000912|TEM-43,antibiotic inactivation
gb|ACQ82813.1|ARO:3002507|PDC-8,antibiotic inactivation
gb|AAD03493.1|ARO:3002565|AAC(6')-Iu,antibiotic inactivation
gb|ABN80430.1|ARO:3002375|VEB-5,antibiotic inactivation
gb|AAG44570.1|ARO:3000954|TEM-87,antibiotic inactivation
gb|ACH58989.1|ARO:3002488|LRA-9,antibiotic inactivation
gb|AAZ73123.1|ARO:3002282|VIM-12,antibiotic inactivation
gb|AAN34365.1|ARO:3002604|aadA4,antibiotic inactivation
gb|AFN88953.1|ARO:3002304|VIM-34,antibiotic inactivation
gb|ABA06586.1|ARO:3001119|SHV-64,antibiotic inactivation
gb|BAJ05825.1|ARO:3002263|IND-7,antibiotic inactivation
gb|AJO16042.1|ARO:3001364|SHV-182,antibiotic inactivation
gb|ADR71220.1|ARO:3001045|TEM-183,antibiotic inactivation
gb|CWV56762.1|ARO:3000198|FosX,antibiotic inactivation
gb|AEM44652.1|ARO:3001972|CTX-M-112,antibiotic inactivation
gb|AAV97955.1|ARO:3001912|CTX-M-50,antibiotic inactivation
gb|BAL68178.1|ARO:3001057|TEM-198,antibiotic inactivation
gb|AGC29882.1|ARO:3002853|arr-8,antibiotic inactivation
gb|AFO53532.1|ARO:3002883|rgt1438,antibiotic inactivation
gb|AHV85514.1|ARO:3002383|SME-5,antibiotic inactivation
gb|BAB72158.1|ARO:3002020|CMY-9,antibiotic inactivation
gb|AAX38178.1|ARO:3002634|APH(2'')-Ie,antibiotic inactivation
gb|AAA25680.1|ARO:3002595|AAC(6')-IIb,antibiotic inactivation
gb|AAP69915.1|ARO:3003103|cphA7,antibiotic inactivation
gb|CAD12765.1|ARO:3002203|IMP-12,antibiotic inactivation
gb|AFM55000.1|ARO:3001692|OXA-229,antibiotic inactivation
gb|CAK50801.1|ARO:3001646|OXA-98,antibiotic inactivation
gb|AAG35609.2|ARO:3001422|OXA-27,antibiotic inactivation
gb|ABH04327.1|ARO:3001144|SHV-92,antibiotic inactivation
gb|ACJ47200.1|ARO:3002612|aadA12,antibiotic inactivation
gb|AFQ93498.1|ARO:3002676|catB3,antibiotic inactivation
gb|ACN65419.1|ARO:3002432|OKP-A-15,antibiotic inactivation
gb|AFC75525.1|ARO:3001055|TEM-195,antibiotic inactivation
gb|BAH66386.1|ARO:3002574|AAC(6')-Iaf,antibiotic inactivation
gb|AFH36332.1|ARO:3001677|OXA-236,antibiotic inactivation
gb|ACB73258.1|ARO:3001112|SHV-56,antibiotic inactivation
gb|ACI95258.1|ARO:3002318|KPC-8,antibiotic inactivation
gb|AHL30276.1|ARO:3001562|OXA-376,antibiotic inactivation
gb|AFP99885.1|ARO:3002299|VIM-29,antibiotic inactivation
gb|BAF95726.1|ARO:3002050|CMY-39,antibiotic inactivation
gb|ABW90721.1|ARO:3002287|VIM-17,antibiotic inactivation
gb|AJE60855.1|ARO:3003209|fosA5,antibiotic inactivation
gb|AEU17778.1|ARO:3002224|IMP-33,antibiotic inactivation
gb|ABM67078.1|ARO:3002210|IMP-19,antibiotic inactivation
gb|AAF05612.1|ARO:3000944|TEM-78,antibiotic inactivation
gb|ABV26705.1|ARO:3002849|arr-4,antibiotic inactivation
gb|AAD23513.1|ARO:3003002|CfxA2,antibiotic inactivation
gb|AAN38836.1|ARO:3001886|CTX-M-24,antibiotic inactivation
gb|ACA30420.1|ARO:3002036|CMY-25,antibiotic inactivation
gb|BAQ56016.1|ARO:3003659|IMP-51,antibiotic inactivation
gb|AIT76102.1|ARO:3002150|DHA-19,antibiotic inactivation
gb|ADC91899.1|ARO:3002343|GES-14,antibiotic inactivation
gb|CAC04522.1|ARO:3002514|OCH-1,antibiotic inactivation
gb|AGD91915.1|ARO:3001778|OXA-232,antibiotic inactivation
